Name,Northing,Easting,Elevation,Temp
1,247499,2357243,4034,0
2,247499,2357242,3884,0
3,247497,2357240,3714,0
4,247496,2357237,3564,0
5,247495,2357236,3534,0
6,247493,2357232,3419,0
7,247492,2357228,3305,0
8,247492,2357225,3205,0
9,247491,2357220,3087,0
10,247491,2357217,3034,0
11,247491,2357216,3000,0
12,247491,2357214,2959,0
13,247491,2357210,2845,0
14,247490,2357206,2748,0
15,247489,2357201,2627,0
16,247488,2357197,2535,0
17,247488,2357196,2499,0
18,247487,2357191,2393,0
19,247487,2357187,2308,0
20,247486,2357184,2235,0
21,247486,2357181,2166,0
22,247486,2357179,2135,0
23,247486,2357178,2104,0
24,247487,2357175,2042,0
25,247488,2357174,2010,0
26,247489,2357173,1975,0
27,247489,2357174,1851,0
28,247488,2357175,1819,0
29,247487,2357176,1789,0
30,247484,2357180,1723,0
31,247480,2357185,1651,0
32,247472,2357194,1537,0
33,247456,2357213,1351,0
34,247445,2357225,1257,0
35,247425,2357253,1088,0
36,247420,2357260,1044,0
37,247415,2357268,1000,448
38,247409,2357280,940,0
39,247397,2357304,827,0
40,247388,2357324,747,0
41,247378,2357350,657,0
42,247373,2357371,593,0
43,247371,2357381,562,0
44,247370,2357389,539,0
45,247370,2357403,502,0
46,247368,2357423,445,0
47,247366,2357434,415,0
48,247364,2357444,386,0
49,247362,2357453,359,0
50,247355,2357472,296,0
51,247351,2357482,264,0
52,247346,2357493,226,0
53,247343,2357502,199,0
54,247336,2357522,140,0
55,247332,2357533,110,0
56,247329,2357540,90,0
57,247327,2357544,79,0
58,247323,2357556,51,0
59,247318,2357569,18,0
60,247316,2357576,0,497
61,247313,2357584,-20,0
