Name,Northing,Easting,Elevation,Temp
1,245645,2357550,4102,0
2,245644,2357551,3982,0
3,245643,2357552,3868,0
4,245642,2357553,3758,0
5,245640,2357556,3636,0
6,245640,2357557,3602,0
7,245640,2357559,3542,0
8,245640,2357564,3448,0
9,245641,2357568,3354,0
10,245641,2357571,3291,0
11,245641,2357576,3198,0
12,245642,2357579,3105,0
13,245642,2357582,3012,0
14,245642,2357583,3000,173
15,245643,2357586,2916,0
16,245643,2357589,2822,0
17,245644,2357590,2727,0
18,245645,2357590,2635,0
19,245645,2357591,2603,0
20,245646,2357591,2540,0
21,245648,2357591,2445,0
22,245649,2357591,2352,0
23,245650,2357591,2259,0
24,245652,2357591,2164,0
25,245653,2357590,2103,0
26,245654,2357590,2000,295
27,245655,2357590,1974,0
28,245656,2357589,1881,0
29,245657,2357589,1788,0
30,245656,2357587,1678,0
31,245655,2357585,1603,0
32,245653,2357583,1539,0
33,245652,2357581,1507,0
34,245651,2357579,1476,0
35,245649,2357577,1444,0
36,245645,2357572,1388,0
37,245638,2357563,1293,0
38,245631,2357553,1202,0
39,245622,2357541,1108,0
40,245612,2357528,1015,0
41,245611,2357526,1000,350
42,245602,2357513,925,0
43,245589,2357495,831,0
44,245575,2357475,738,0
45,245561,2357453,648,0
46,245556,2357446,620,0
47,245545,2357428,558,0
48,245528,2357402,468,0
49,245510,2357374,379,0
50,245492,2357344,291,0
51,245479,2357323,231,0
52,245465,2357303,172,0
53,245460,2357297,153,0
54,245433,2357265,55,0
55,245417,2357247,0,382
56,245408,2357236,-30,0
57,245390,2357216,-87,0
58,245372,2357195,-145,0
59,245343,2357160,-238,0
60,245323,2357137,-300,0
61,245310,2357122,-342,0
62,245284,2357093,-427,0
63,245258,2357063,-513,0
64,245232,2357033,-599,0
65,245215,2357014,-653,0
66,245197,2356994,-712,0
67,245184,2356980,-754,0
68,245167,2356961,-809,0
69,245152,2356945,-856,0
70,245117,2356906,-973,0
71,245109,2356897,-1000,440
72,245087,2356874,-1075,0
73,245038,2356824,-1250,0
74,245016,2356804,-1330,0
75,245001,2356790,-1391,0
76,244987,2356777,-1452,0
77,244967,2356759,-1539,0
78,244959,2356751,-2000,517
