Name,Northing,Easting,Elevation,Temp
1,246568,2357440,4048,0
2,246567,2357439,3728,0
3,246566,2357438,3613,0
4,246565,2357437,3470,0
5,246563,2357434,3314,0
6,246560,2357431,3134,0
7,246559,2357430,3048,0
8,246559,2357429,3000,230
9,246558,2357429,2976,0
10,246557,2357425,2822,0
11,246556,2357422,2665,0
12,246556,2357420,2548,0
13,246556,2357419,2512,0
14,246555,2357414,2357,0
15,246554,2357410,2266,0
16,246553,2357406,2143,0
17,246552,2357401,2049,0
18,246552,2357400,2034,0
19,246551,2357399,2000,350
20,246550,2357393,1895,0
21,246547,2357386,1771,0
22,246544,2357379,1618,0
23,246543,2357375,1549,0
24,246542,2357373,1513,0
25,246540,2357366,1391,0
26,246539,2357362,1330,0
27,246536,2357354,1217,0
28,246533,2357346,1126,0
29,246531,2357340,1051,0
30,246531,2357339,1033,0
31,246530,2357336,1000,430
32,246529,2357331,942,0
33,246526,2357322,851,0
34,246524,2357313,758,0
35,246521,2357304,666,0
36,246519,2357298,603,0
37,246519,2357295,572,0
38,246518,2357294,553,0
39,246517,2357292,517,0
40,246507,2357281,266,0
41,246504,2357278,180,0
42,246499,2357272,54,0
43,246498,2357270,24,0
44,246497,2357269,0,485
45,246494,2357265,-80,0
46,246489,2357260,-179,0
47,246484,2357254,-271,0
48,246481,2357252,-315,0
49,246479,2357249,-359,0
50,246473,2357244,-445,0
51,246471,2357241,-489,0
52,246470,2357241,-494,0
53,246463,2357234,-605,0
54,246448,2357215,-827,0
55,246442,2357203,-942,0
56,246438,2357196,-1000,482
57,246435,2357189,-1064,0
58,246432,2357183,-1107,0
59,246428,2357174,-1174,0
60,246425,2357167,-1227,0
