      WELL DATA SUMMARY                                                                                                                                                                                                      
            
Well  BLM 16A-20    
                         
Sec Az  295    N65W 
Elev   4416 KB      
CoordsNorth  246460 East              2355678 
                         Course               
  MD  Drift Drift D. AzimLength  DH     TVD     SSD    DNS   DEW   N-S   E-W  DSec   Sec    N-LAM E-LAM    
 4904 13.75      64  296    29     7     4883   -467     3    -6   111  -156     7    188  246571  2355522                                                                                                                   
 5133 17.55      66  294   221    62     5103   -687    26   -56   137  -212    62    250  246597  2355466 
 5145 17.75      66  294   232    65     5115   -699    28   -59   138  -215    65    254  246598  2355463                                                                                                                   
 5208 18.25      69  291    60    19     5175   -759     7   -18   146  -233    19    273  246606  2355445                                                                                                                   
 5327 18.25      68  292   113    37     5288   -872    14   -35   159  -268    37    310  246619  2355410                                                                                                                   
 5400 18.77      69  291    69    23     5357   -941     9   -22   168  -290    23    333  246628  2355388 
 5432 19.00      69  291   100    34     5387   -971    12   -31   172  -299    33    344  246632  2355379                                                                                                                   
 5462 19.00      69  291    28    10     5416  -1000     3    -9   175  -308    10    353  246635  2355370 
 5566 19.00      70  290   127    44     5514  -1098    15   -41   187  -340    43    387  246647  2355338                                                                                                                   
 5579 19.12      69  291    12     4     5526  -1110     1    -4   188  -344     4    391  246648  2355334 
 5649 19.75      66  294    78    28     5592  -1176    10   -26   197  -366    27    415  246657  2355312                                                                                                                   
 5733 20.00      68  292    79    29     5671  -1255    11   -26   208  -392    29    443  246668  2355286                                                                                                                   
 5733 20.00      68  292     0     0     5671  -1255     0     0   208  -392     0    443  246668  2355286                                                                                                                   
 5839 19.00      66  294   100    35     5771  -1355    14   -33   222  -424    35    479  246682  2355254                                                                                                                   
 5935 18.25      65  295    91    31     5862  -1446    13   -28   235  -452    31    509  246695  2355226                                                                                                                   
 6032 17.25      64  296    92    30     5954  -1538    13   -27   248  -479    30    539  246708  2355199                                                                                                                   
 6112 17.00      65  295    76    24     6031  -1615    10   -21   258  -500    24    562  246718  2355178                                                                                                                   
 6207 17.25      63  297    91    28     6122  -1706    12   -25   270  -525    28    590  246730  2355153                                                                                                                   
 6300 17.62      62  298    89    28     6210  -1794    13   -25   283  -550    28    618  246743  2355128 
 6319 17.69      62  298    18     6     6229  -1813     3    -5   286  -555     6    624  246746  2355123 
 6334 17.75      62  298   121    38     6243  -1827    18   -34   288  -559    38    629  246748  2355119                                                                                                                   
 6431 16.75      58  302    93    29     6335  -1919    14   -25   302  -584    29    657  246762  2355094                                                                                                                   
 6515 16.12      56  304    81    24     6416  -2000    13   -20   315  -604    24    681  246775  2355074 
 6565 15.75      55  305   129    37     6464  -2048    21   -31   323  -615    37    694  246783  2355063                                                                                                                   
 6680 15.30      55  305   111    31     6575  -2159    18   -25   340  -641    30    725  246800  2355037 
 6757 15.00      55  305   185    51     6649  -2233    29   -42   352  -657    50    744  246812  2355021                                                                                                                   
 6887 15.25      53  307   125    34     6775  -2359    20   -27   372  -685    33    778  246832  2354993                                                                                                                   
 7008 15.25      53  307   117    32     6891  -2475    19   -25   391  -710    31    809  246851  2354968                                                                                                                   
 7090 15.59      54  306    79    22     6971  -2555    13   -17   404  -728    21    830  246864  2354950 
 7129 15.75      54  306   117    32     7008  -2592    19   -26   410  -736    32    841  246870  2354942                                                                                                                   
 7245 15.48      51  309   112    31     7120  -2704    19   -25   429  -761    31    871  246889  2354917 
 7345 15.25      49  311   208    58     7216  -2800    36   -45   446  -781    56    897  246906  2354897                                                                                                                   
 7402 16.00      50  310    55    15     7271  -2855    10   -12   456  -793    15    911  246916  2354885                                                                                                                   
 7520 15.50      57  303   114    32     7385  -2969    19   -26   475  -819    31    943  246935  2354859                                                                                                                   
 7552 15.27      56  304    31     8     7416  -3000     5    -7   480  -826     8    951  246940  2354852 
 7727 14.00      52  308   200    53     7585  -3169    31   -43   506  -862    52    995  246966  2354816                                                                                                                   
 7919 14.00      51  309   186    46     7771  -3355    29   -36   535  -898    45   1040  246995  2354780                                                                                                                   
 8260 13.50      50  310   331    81     8102  -3686    52   -63   586  -960    78   1118  247046  2354718                                                                                                                   
 8453 14.00      50  310   187    46     8290  -3874    29   -35   616  -996    44   1163  247076  2354682                                                                                                                   
 8583 13.80      49  311   126    31     8416  -4000    20   -24   636 -1019    30   1193  247096  2354659 
 8780 13.50      47  313   318    78     8608  -4192    52   -58   667 -1054    75   1237  247127  2354624                                                                                                                   
 9602 11.00      34  326   803   174     9411  -4995   133  -113   800 -1167   159   1396  247260  2354511                                                                                                                   
 9607 11.00      34  326     5     1     9416  -5000     1    -1   801 -1168     1   1397  247261  2354510 
 9725 11.00      34  326   121    23     9532  -5116    19   -13   819 -1180    20   1416  247279  2354498                                                                                                                   
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
                                                                                                                                                                                                                             
