Name,Northing,Easting,Elevation,Temp
1,246427,2357490,4048,0
2,246428,2357489,3777,0
3,246430,2357487,3607,0
4,246430,2357486,3548,0
5,246431,2357485,3506,0
6,246433,2357482,3416,0
7,246434,2357479,3324,0
8,246437,2357475,3168,0
9,246440,2357472,3048,0
10,246441,2357471,3017,0
11,246441,2357470,3000,228
12,246445,2357465,2861,0
13,246450,2357459,2705,0
14,246456,2357453,2549,0
15,246457,2357450,2506,0
16,246458,2357449,2474,0
17,246459,2357448,2443,0
18,246460,2357447,2413,0
19,246461,2357447,2381,0
20,246461,2357446,2349,0
21,246462,2357447,2231,0
22,246462,2357448,2181,0
23,246462,2357449,2150,0
24,246463,2357449,2105,0
25,246463,2357450,2074,0
26,246463,2357451,2044,0
27,246464,2357452,2012,0
28,246464,2357458,1900,350
29,246466,2357472,1706,0
30,246467,2357480,1560,0
31,246467,2357481,1550,0
32,246469,2357487,1433,0
33,246469,2357489,1394,0
34,246469,2357491,1364,0
35,246469,2357492,1332,0
36,246468,2357496,1271,0
37,246467,2357498,1239,0
38,246465,2357501,1207,0
39,246464,2357504,1176,0
40,246460,2357521,1052,0
41,246459,2357523,1035,0
42,246459,2357530,1000,430
43,246459,2357540,945,0
44,246458,2357557,854,0
45,246459,2357574,774,0
46,246460,2357579,752,0
47,246461,2357586,722,0
48,246461,2357594,691,0
49,246460,2357609,629,0
50,246458,2357626,564,0
51,246456,2357638,519,0
52,246453,2357664,430,0
53,246449,2357692,341,0
54,246445,2357720,255,0
55,246445,2357724,244,0
56,246439,2357762,125,0
57,246437,2357775,87,0
58,246437,2357778,77,0
59,246433,2357802,0,485
60,246431,2357809,-23,0
61,246428,2357826,-78,0
62,246424,2357849,-152,0
63,246423,2357856,-177,0
64,246419,2357874,-238,0
65,246417,2357884,-270,0
66,246414,2357896,-313,0
67,246413,2357900,-326,0
68,246409,2357918,-391,0
69,246377,2358055,-871,0
70,246369,2358091,-1000,0
71,246368,2358095,-1013,0
72,246359,2358135,-1154,0
73,246356,2358145,-1190,0
