Name,Northing,Easting,Elevation,Temp
1,249031,2355335,4205,0
2,249031,2355336,4104,0
3,249030,2355334,4000,0
4,249027,2355331,3853,0
5,249024,2355331,3741,0
6,249022,2355331,3705,0
7,249021,2355331,3653,0
8,249018,2355331,3592,0
9,249011,2355329,3424,0
10,249003,2355328,3271,0
11,248999,2355327,3206,0
12,248995,2355326,3147,0
13,248987,2355324,3023,0
14,248986,2355323,3000,0
15,248984,2355323,2961,0
16,248978,2355321,2867,0
17,248974,2355319,2806,0
18,248969,2355316,2715,0
19,248969,2355316,2707,0
20,248968,2355315,2683,0
21,248967,2355314,2653,0
22,248966,2355312,2621,0
23,248965,2355311,2591,0
24,248965,2355310,2559,0
25,248965,2355309,2528,0
26,248966,2355309,2366,0
27,248972,2355309,2214,0
28,248972,2355308,2207,0
29,248972,2355309,2181,0
30,248971,2355307,2089,0
31,248972,2355306,2000,0
32,248973,2355304,1931,0
33,248975,2355303,1832,0
34,248977,2355301,1707,0
35,248979,2355300,1561,0
36,248980,2355299,1436,0
37,248980,2355298,1374,0
38,248980,2355297,1311,0
39,248980,2355294,1240,0
40,248981,2355292,1209,0
41,248981,2355290,1177,0
42,248981,2355287,1148,0
43,248982,2355284,1118,0
44,248983,2355280,1087,0
45,248984,2355276,1056,0
46,248985,2355272,1026,0
47,248986,2355268,1000,535
48,248988,2355256,936,0
49,248997,2355221,759,0
50,248999,2355212,715,0
51,249001,2355202,668,0
52,249005,2355184,577,0
53,249012,2355158,453,0
54,249018,2355132,332,0
55,249024,2355109,226,0
56,249025,2355105,210,0
57,249031,2355078,89,0
58,249036,2355057,0,523
59,249037,2355049,-33,0
60,249043,2355021,-150,0
61,249047,2354994,-260,0
62,249048,2354992,-270,0
63,249052,2354962,-393,0
64,249056,2354932,-514,0
65,249059,2354902,-635,0
66,249062,2354874,-745,0
67,249066,2354840,-878,0
68,249070,2354810,-999,530
69,249074,2354780,-1120,0
70,249076,2354752,-1230,0
71,249077,2354750,-1242,0
72,249077,2354743,-1270,0
73,249079,2354720,-1362,0
74,249081,2354690,-1483,0
75,249081,2354675,-1543,0
76,249081,2354654,-1628,0
77,249081,2354646,-1660,0
78,249081,2354633,-1715,0
79,249080,2354620,-1769,0
80,249077,2354594,-1876,0
81,249073,2354563,-2000,540
82,249069,2354541,-2079,0
83,249066,2354527,-2130,0
84,249063,2354508,-2199,0
85,249062,2354505,-2207,0
86,249058,2354486,-2276,0
87,249044,2354413,-2534,0
88,249036,2354372,-2680,0
89,249019,2354282,-3000,605
90,249013,2354253,-3102,0
