Name,Northing,Easting,Elevation,Temp
1,247689,2357069,4034,0
2,247689,2357067,3808,0
3,247689,2357061,3582,0
4,247689,2357060,3534,0
5,247689,2357057,3441,0
6,247689,2357052,3296,0
7,247689,2357049,3186,0
8,247687,2357043,3056,0
9,247686,2357042,3034,0
10,247686,2357040,3000,0
11,247686,2357039,2969,0
12,247688,2357034,2870,0
13,247688,2357032,2812,0
14,247688,2357031,2781,0
15,247688,2357030,2718,0
16,247687,2357030,2624,0
17,247686,2357029,2565,0
18,247685,2357029,2535,0
19,247683,2357029,2490,0
20,247681,2357032,2428,0
21,247678,2357034,2366,0
22,247675,2357035,2305,0
23,247673,2357037,2242,0
24,247669,2357038,2150,0
25,247666,2357040,2057,0
26,247665,2357040,2035,0
27,247664,2357041,2000,358
28,247663,2357041,1963,0
29,247660,2357041,1867,0
30,247657,2357040,1773,0
31,247654,2357038,1694,0
32,247650,2357034,1541,0
33,247649,2357034,1536,0
34,247649,2357033,1514,0
35,247648,2357033,1482,0
36,247646,2357032,1452,0
37,247645,2357032,1420,0
38,247643,2357032,1388,0
39,247642,2357032,1357,0
40,247642,2357033,1327,0
41,247641,2357034,1299,0
42,247639,2357036,1262,0
43,247638,2357037,1231,0
44,247636,2357040,1194,0
45,247633,2357042,1163,0
46,247631,2357045,1132,0
47,247624,2357052,1064,0
48,247622,2357054,1039,0
49,247621,2357055,1037,0
50,247618,2357058,1010,0
51,247617,2357060,1000,453
52,247614,2357062,982,0
53,247605,2357075,902,0
54,247595,2357089,829,0
55,247584,2357103,758,0
56,247567,2357123,664,0
57,247547,2357148,552,0
58,247547,2357149,547,0
59,247525,2357175,430,0
60,247501,2357200,310,0
61,247472,2357229,157,0
62,247456,2357245,70,0
63,247449,2357251,35,0
64,247443,2357257,0,490
65,247433,2357267,-57,0
66,247428,2357272,-85,0
67,247426,2357274,-96,0
68,247405,2357293,-216,0
69,247398,2357298,-250,0
70,247380,2357311,-348,0
71,247378,2357312,-357,0
72,247366,2357319,-416,0
73,247352,2357328,-489,0
74,247328,2357341,-606,0
75,247324,2357344,-627,0
76,247276,2357380,-904,0
77,247275,2357381,-906,0
78,247267,2357389,-1000,497
