Name,Northing,Easting,Elevation,Temp
1,251210,2360543,3871,0
2,251209,2360543,3730,0
3,251208,2360543,3588,0
4,251205,2360543,3390,0
5,251203,2360543,3288,0
6,251199,2360541,3159,0
7,251197,2360540,3066,0
8,251195,2360539,3000,0
9,251194,2360539,2973,0
10,251191,2360538,2883,0
11,251188,2360536,2787,0
12,251183,2360534,2693,0
13,251178,2360532,2597,0
14,251172,2360530,2505,0
15,251166,2360527,2414,0
16,251160,2360525,2323,0
17,251153,2360522,2231,0
18,251145,2360518,2127,0
19,251140,2360516,2064,0
20,251138,2360514,2032,0
21,251136,2360513,2001,0
22,251134,2360512,1970,0
23,251133,2360511,1940,0
24,251131,2360511,1909,0
25,251129,2360511,1879,0
26,251127,2360511,1848,0
27,251125,2360512,1816,0
28,251123,2360513,1785,0
29,251121,2360514,1754,0
30,251120,2360515,1722,0
31,251118,2360517,1692,0
32,251118,2360518,1660,0
33,251117,2360520,1629,0
34,251118,2360531,1475,0
35,251118,2360532,1456,0
36,251119,2360536,1395,0
37,251119,2360539,1340,0
38,251119,2360542,1309,0
39,251120,2360544,1276,0
40,251120,2360546,1246,0
41,251120,2360549,1215,0
42,251120,2360551,1185,0
43,251120,2360554,1154,0
44,251120,2360557,1123,0
45,251120,2360561,1092,0
46,251119,2360574,1000,0
47,251119,2360577,983,0
48,251118,2360593,901,0
49,251118,2360598,879,0
50,251116,2360616,804,0
51,251114,2360636,724,0
52,251113,2360650,671,0
53,251114,2360674,587,0
54,251117,2360702,499,0
55,251121,2360733,411,0
56,251123,2360755,353,0
57,251128,2360789,265,0
58,251132,2360824,179,0
59,251138,2360858,94,0
60,251143,2360892,8,0
61,251144,2360895,0,0
62,251148,2360922,-64,0
63,251149,2360928,-79,0
64,251156,2360964,-166,0
65,251156,2360967,-173,0
66,251160,2360984,-217,0
67,251164,2361000,-257,0
68,251166,2361004,-268,0
69,251167,2361010,-282,0
70,251168,2361014,-293,0
71,251170,2361020,-308,0
72,251170,2361022,-314,0
73,251173,2361034,-344,0
74,251181,2361068,-431,0
75,251184,2361080,-464,0
76,251189,2361101,-518,0
77,251198,2361133,-604,0
78,251203,2361149,-649,0
79,251206,2361159,-677,0
80,251209,2361170,-706,0
81,251211,2361182,-736,0
82,251213,2361193,-765,0
83,251216,2361221,-833,0
84,251217,2361241,-881,0
85,251218,2361270,-952,0
86,251219,2361281,-979,0
87,251219,2361286,-992,0
88,251219,2361289,-1000,0
89,251219,2361306,-1043,0
90,251220,2361341,-1129,0
91,251219,2361376,-1216,0
92,251217,2361408,-1299,0
93,251216,2361442,-1388,0
94,251216,2361477,-1475,0
95,251216,2361512,-1562,0
96,251218,2361582,-1735,0
97,251218,2361616,-1820,0
98,251218,2361656,-1921,0
99,251218,2361662,-1934,0
100,251218,2361688,-2000,375
101,251221,2361719,-2081,0
102,251222,2361741,-2139,0
103,251224,2361762,-2199,0
104,251225,2361783,-2257,0
105,251226,2361805,-2319,0
106,251227,2361825,-2374,0
107,251227,2361830,-2390,0
108,251227,2361836,-2407,0
109,251228,2361858,-2466,0
110,251230,2361879,-2525,0
111,251232,2361901,-2584,0
112,251235,2361934,-2671,0
113,251235,2361934,-2671,0
114,251238,2361958,-2729,0
115,251238,2361958,-2729,0
116,251241,2361984,-2788,0
117,251245,2362010,-2844,0
118,251246,2362015,-2854,0
119,251249,2362037,-2901,0
120,251253,2362064,-2955,0
121,251256,2362086,-3000,405
122,251256,2362092,-3012,0
123,251262,2362133,-3096,0
124,251268,2362173,-3181,0
125,251275,2362212,-3264,0
126,251278,2362230,-3304,0
127,251282,2362254,-3358,0
128,251288,2362288,-3435,0
129,251294,2362324,-3522,0
130,251298,2362348,-3581,0
131,251301,2362372,-3640,0
132,251306,2362407,-3727,0
133,251308,2362422,-3765,0
134,251310,2362430,-3784,0
135,251317,2362455,-3846,0
136,251324,2362479,-3903,0
137,251336,2362515,-3993,0
138,251337,2362518,-4000,468
139,251348,2362549,-4082,0
140,251363,2362583,-4171,0
141,251371,2362604,-4226,0
142,251376,2362616,-4258,0
143,251396,2362669,-4403,0
144,251428,2362753,-4647,0
145,251434,2362769,-4694,0
146,251456,2362815,-4835,0
147,251464,2362830,-4882,0
148,251485,2362863,-4989,0
149,251487,2362866,-5000,510
150,251485,2362861,-5003,0
151,251498,2362879,-5068,0
152,251499,2362880,-5073,0
153,251510,2362895,-5125,0
154,251516,2362903,-5150,0
155,251544,2362935,-5259,0
156,251595,2362991,-5437,0
157,251597,2362993,-5444,0
158,251623,2363017,-5521,0
159,251624,2363018,-5523,0
160,251662,2363049,-5624,0
161,251677,2363061,-5659,0
162,251703,2363081,-5720,0
163,251704,2363082,-5725,0
164,251706,2363084,-5729,0
