Name,Northing,Easting,Elevation,Temp
1,253601,2353377,4119,0
2,253601,2353378,3948,0
3,253601,2353380,3769,0
4,253600,2353381,3659,0
5,253600,2353382,3619,0
6,253600,2353384,3470,0
7,253600,2353386,3362,0
8,253601,2353388,3276,0
9,253603,2353389,3181,0
10,253604,2353391,3119,0
11,253605,2353392,3059,0
12,253605,2353393,3000,0
13,253606,2353394,2935,0
14,253608,2353396,2811,0
15,253610,2353399,2688,0
16,253611,2353400,2619,0
17,253612,2353400,2593,0
18,253613,2353402,2469,0
19,253615,2353403,2342,0
20,253617,2353404,2249,0
21,253618,2353406,2159,0
22,253618,2353407,2130,0
23,253619,2353407,2119,0
24,253618,2353407,2068,0
25,253617,2353407,2006,0
26,253616,2353407,2000,0
27,253615,2353407,1974,0
28,253613,2353407,1944,0
29,253611,2353407,1913,0
30,253608,2353406,1881,0
31,253603,2353405,1830,0
32,253601,2353404,1812,0
33,253590,2353402,1720,0
34,253578,2353398,1622,0
35,253575,2353397,1596,0
36,253564,2353394,1504,0
37,253552,2353391,1411,0
38,253541,2353387,1318,0
39,253532,2353384,1247,0
40,253527,2353382,1216,0
41,253522,2353381,1187,0
42,253516,2353380,1155,0
43,253511,2353379,1127,0
44,253510,2353379,1125,0
45,253504,2353378,1093,0
46,253498,2353376,1063,0
47,253482,2353373,1000,0
48,253475,2353371,973,0
49,253450,2353363,887,0
50,253410,2353352,765,0
51,253381,2353345,687,0
52,253368,2353342,650,0
53,253349,2353337,600,0
54,253316,2353329,511,0
55,253284,2353321,425,0
56,253262,2353315,366,0
57,253252,2353312,337,0
58,253221,2353303,250,0
59,253197,2353296,182,0
60,253179,2353291,134,0
61,253173,2353289,117,0
62,253137,2353277,18,0
63,253131,2353275,0,550
64,253094,2353264,-100,0
65,253061,2353254,-189,0
66,253026,2353243,-285,0
67,253019,2353240,-305,0
68,252998,2353234,-361,0
69,252987,2353231,-390,0
70,252953,2353224,-476,0
71,252920,2353219,-562,0
72,252887,2353214,-648,0
73,252854,2353209,-734,0
74,252847,2353207,-750,0
75,252820,2353203,-821,0
76,252787,2353198,-906,0
77,252753,2353192,-995,0
78,252751,2353191,-1000,0
79,252711,2353185,-1111,0
80,252674,2353180,-1218,0
81,252669,2353179,-1232,0
82,252628,2353173,-1351,0
83,252597,2353168,-1439,0
84,252552,2353161,-1571,0
85,252547,2353161,-1585,0
86,252527,2353158,-1643,0
87,252512,2353154,-1691,0
88,252490,2353149,-1761,0
89,252472,2353145,-1817,0
90,252434,2353134,-1934,0
91,252413,2353127,-1994,0
92,252412,2353126,-2000,503
93,252354,2353105,-2162,0
94,252340,2353100,-2201,0
95,252297,2353083,-2316,0
96,252256,2353065,-2428,0
97,252201,2353045,-2576,0
98,252183,2353037,-2627,0
99,252166,2353031,-2672,0
100,252145,2353023,-2730,0
101,252094,2353003,-2869,0
102,252065,2352992,-2948,0
