Name,Northing,Easting,Elevation,Temp
1,251985,2353499,4139,0
2,251985,2353500,4000,0
3,251985,2353500,3997,0
4,251987,2353504,3845,0
5,251988,2353509,3689,0
6,251989,2353511,3639,0
7,251990,2353513,3578,0
8,251992,2353517,3426,0
9,251993,2353519,3331,0
10,251994,2353522,3237,0
11,251996,2353525,3139,0
13,251998,2353528,3027,0
12,251998,2353528,3000,0
14,252000,2353531,2904,0
15,252001,2353533,2837,0
16,252001,2353534,2805,0
17,252000,2353534,2774,0
18,251999,2353534,2742,0
19,251998,2353534,2711,0
20,251996,2353534,2680,0
21,251994,2353533,2649,0
22,251994,2353533,2640,0
23,251992,2353533,2618,0
24,251990,2353531,2586,0
25,251980,2353526,2467,0
26,251971,2353521,2374,0
27,251955,2353510,2219,0
28,251947,2353503,2143,0
29,251945,2353501,2124,0
30,251933,2353491,2032,0
31,251929,2353487,2000,505
32,251921,2353480,1940,0
33,251911,2353472,1878,0
34,251899,2353463,1813,0
35,251883,2353449,1721,0
36,251871,2353438,1653,0
37,251869,2353436,1641,0
38,251852,2353422,1550,0
39,251818,2353393,1357,0
40,251802,2353379,1265,0
41,251791,2353369,1204,0
42,251785,2353363,1166,0
43,251781,2353360,1144,0
44,251769,2353351,1080,0
45,251763,2353348,1052,0
46,251753,2353342,1000,558
47,251745,2353338,962,0
48,251725,2353329,870,0
49,251706,2353320,780,0
50,251686,2353312,688,0
51,251684,2353311,680,0
52,251666,2353303,596,0
53,251645,2353294,507,0
54,251618,2353282,384,0
55,251598,2353275,292,0
56,251578,2353267,200,0
57,251577,2353266,193,0
58,251559,2353259,109,0
59,251540,2353250,18,0
60,251536,2353249,0,586
61,251521,2353242,-75,0
62,251502,2353235,-165,0
63,251491,2353230,-220,0
64,251477,2353224,-289,0
65,251476,2353223,-295,0
66,251453,2353213,-410,0
67,251427,2353201,-532,0
68,251408,2353192,-623,0
69,251389,2353183,-715,0
70,251374,2353176,-782,0
71,251369,2353173,-803,0
72,251343,2353161,-926,0
73,251328,2353153,-1000,593
74,251318,2353148,-1047,0
75,251299,2353140,-1137,0
76,251280,2353131,-1227,0
77,251272,2353127,-1269,0
78,251255,2353119,-1348,0
79,251231,2353105,-1469,0
80,251206,2353092,-1590,0
81,251182,2353079,-1713,0
82,251176,2353076,-1741,0
83,251173,2353075,-1756,0
84,251158,2353067,-1833,0
85,251135,2353054,-1957,0
86,251127,2353049,-2000,592
87,251112,2353040,-2081,0
88,251092,2353026,-2201,0
89,251085,2353021,-2245,0
90,251072,2353011,-2322,0
91,251053,2352994,-2444,0
92,251034,2352977,-2565,0
93,251016,2352962,-2681,0
94,251010,2352958,-2718,0
95,251007,2352956,-2735,0
96,251004,2352955,-2749,0
97,250993,2352949,-2811,0
98,250982,2352945,-2869,0
99,250965,2352940,-2959,0
100,250957,2352938,-3000,568
101,250947,2352935,-3053,0
102,250931,2352929,-3142,0
103,250916,2352924,-3225,0
104,250915,2352924,-3233,0
105,250898,2352918,-3326,0
106,250880,2352910,-3418,0
107,250867,2352905,-3478,0
108,250855,2352900,-3539,0
109,250843,2352895,-3598,0
110,250842,2352895,-3601,0
111,250829,2352888,-3665,0
112,250824,2352885,-3692,0
113,250820,2352883,-3714,0
114,250814,2352879,-3745,0
115,250805,2352873,-3793,0
116,250766,2352848,-4000,564
117,250805,2352873,-5000,560
