Name,Northing,Easting,Elevation,Temp
1,251410,2354237,4249,0
2,251408,2354236,4085,0
3,251407,2354235,4000,0
4,251407,2354234,3974,0
5,251405,2354229,3764,0
6,251404,2354228,3749,0
7,251403,2354224,3617,0
8,251403,2354219,3479,0
9,251401,2354215,3374,0
10,251399,2354211,3249,0
11,251397,2354206,3093,0
12,251396,2354205,3062,0
13,251396,2354204,3030,0
14,251396,2354204,3000,0
15,251396,2354204,2999,0
16,251396,2354204,2968,0
17,251396,2354204,2937,0
18,251396,2354204,2906,0
19,251396,2354204,2875,0
20,251397,2354205,2845,0
21,251397,2354205,2814,0
22,251398,2354205,2783,0
23,251399,2354206,2751,0
24,251399,2354206,2750,0
25,251400,2354207,2720,0
26,251402,2354207,2689,0
27,251404,2354210,2630,0
28,251409,2354215,2495,0
29,251413,2354218,2371,0
30,251419,2354220,2250,0
31,251419,2354220,2247,0
32,251425,2354220,2133,0
33,251431,2354219,2008,0
34,251432,2354219,2000,0
35,251438,2354220,1871,0
36,251443,2354220,1780,0
37,251444,2354220,1751,0
38,251446,2354221,1725,0
39,251447,2354222,1693,0
40,251450,2354223,1661,0
41,251452,2354225,1630,0
42,251454,2354227,1599,0
43,251459,2354232,1536,0
44,251462,2354235,1504,0
45,251469,2354242,1444,0
46,251478,2354249,1383,0
47,251487,2354257,1321,0
48,251497,2354266,1262,0
49,251498,2354267,1257,0
50,251509,2354275,1200,0
51,251529,2354292,1097,0
52,251539,2354299,1050,0
53,251549,2354307,1000,523
54,251557,2354314,961,0
55,251576,2354329,870,0
56,251596,2354343,782,0
57,251598,2354345,773,0
58,251616,2354357,692,0
59,251636,2354372,602,0
60,251657,2354387,512,0
61,251670,2354396,454,0
62,251684,2354406,395,0
63,251703,2354420,312,0
64,251708,2354423,292,0
65,251712,2354426,273,0
66,251740,2354446,152,0
67,251753,2354455,94,0
68,251773,2354469,5,0
69,251774,2354470,0,533
70,251793,2354483,-86,0
71,251812,2354495,-173,0
72,251816,2354498,-191,0
73,251822,2354502,-220,0
74,251831,2354508,-266,0
75,251850,2354521,-358,0
76,251879,2354539,-507,0
77,251897,2354549,-600,0
78,251912,2354559,-678,0
79,251915,2354560,-691,0
80,251932,2354571,-783,0
81,251950,2354581,-875,0
82,251955,2354584,-903,0
83,251967,2354591,-968,0
84,251973,2354594,-1000,0
85,251984,2354600,-1059,0
86,252001,2354609,-1152,0
87,252003,2354611,-1166,0
88,252017,2354618,-1245,0
89,252033,2354628,-1337,0
90,252048,2354636,-1429,0
91,252064,2354645,-1523,0
92,252079,2354653,-1615,0
93,252087,2354657,-1657,0
94,252095,2354662,-1708,0
95,252117,2354674,-1834,0
96,252119,2354675,-1843,0
97,252122,2354677,-1863,0
98,252123,2354677,-1867,0
99,252128,2354680,-1893,0
100,252148,2354691,-2000,0
101,252175,2354706,-2147,0
102,252176,2354707,-2152,0
