-140.34013061, 35.37356283, 719063.738400
-140.34013462, 35.37356491, 719064.043200
-140.34013536, 35.37356758, 719064.348000
-140.34013209, 35.37356819, 719064.348000
-140.34012734, 35.37356344, 719063.738400
-140.34012913, 35.37355747, 719063.128800
-140.34013568, 35.37355626, 719063.128800
-140.34014401, 35.37354909, 719062.519200
-140.34014908, 35.37354252, 719061.909600
-140.34016321, 35.37353145, 719060.995200
-140.34017482, 35.37352367, 719060.385600
-140.34018242, 35.37351382, 719059.471200
-140.34018748, 35.37350725, 719058.861600
-140.34019582, 35.37350008, 719058.252000
-140.34020341, 35.37349022, 719057.337600
-140.34020848, 35.37348365, 719056.728000
-140.34021101, 35.37348037, 719056.423200
-140.34021934, 35.37347320, 719055.813600
-140.34022947, 35.37346006, 719054.594400
-140.34023960, 35.37344692, 719053.375200
-140.34025374, 35.37343585, 719052.460800
-140.34026134, 35.37342600, 719051.546400
-140.34027146, 35.37341286, 719050.327200
-140.34028159, 35.37339972, 719049.108000
-140.34029172, 35.37338659, 719047.888800
-140.34029098, 35.37338391, 719047.584000
-140.34030185, 35.37337345, 719046.669600
-140.34031198, 35.37336031, 719045.450400
-140.34032063, 35.37334181, 719043.621600
-140.34032495, 35.37333256, 719042.707200
-140.34032706, 35.37331528, 719040.878400
-140.34032885, 35.37330931, 719040.268800
-140.34033318, 35.37330007, 719039.354400
-140.34034004, 35.37328753, 719038.135200
-140.34034869, 35.37326904, 719036.306400
-140.34035407, 35.37325115, 719034.477600
-140.34035333, 35.37324847, 719034.172800
-140.34035649, 35.37322254, 719031.429600
-140.34036039, 35.37319929, 719028.991200
-140.34036207, 35.37316800, 719025.638400
-140.34036777, 35.37313879, 719022.590400
-140.34037198, 35.37310421, 719018.932800
-140.34037757, 35.37304968, 719013.141600
-140.34038093, 35.37298710, 719006.436000
-140.34038683, 35.37292124, 718999.425600
-140.34039136, 35.37287535, 718994.548800
-140.34039516, 35.37282677, 718989.367200
-140.34040211, 35.37275227, 718981.442400
-140.34040906, 35.37267777, 718973.517600
-140.34041602, 35.37260327, 718965.592800
-140.34041918, 35.37257734, 718962.849600
-140.34043014, 35.37250491, 718955.229600
-140.34043467, 35.37245901, 718950.352800
-140.34043952, 35.37240180, 718944.256800
-140.34044741, 35.37229333, 718932.674400
-140.34045162, 35.37217146, 718919.568000
-140.34045804, 35.37205763, 718907.376000
-140.34046056, 35.37196706, 718897.622400
-140.34046224, 35.37193577, 718894.269600
-140.34046329, 35.37192712, 718893.355200
-140.34046740, 35.37186723, 718886.954400
-140.34046866, 35.37182194, 718882.077600
-140.34047203, 35.37175936, 718875.372000
-140.34047456, 35.37175608, 718875.067200
-140.34047413, 35.37174208, 718873.543200
-140.34049153, 35.37164312, 718863.180000
-140.34056671, 35.37128002, 718825.384800
-140.34058664, 35.37117777, 718814.716800
-140.34061215, 35.37102099, 718798.257600
-140.34061637, 35.37098641, 718794.600000
-140.34063092, 35.37090206, 718785.760800
-140.34066445, 35.37074942, 718769.911200
-140.34069313, 35.37065400, 718760.157600
-140.34073258, 35.37052279, 718746.746400
-140.34076042, 35.37039937, 718733.944800
-140.34079110, 35.37026134, 718719.619200
-140.34080112, 35.37022288, 718715.656800
