      WELL DATA SUMMARY                                                                                                                                                                                                          
            
Well  Navy II  23A-17    
                         
Sec Az  315    N45W 
Elev   4157 (KB)    
CoordsNorth  253421 East              2356066 
                         Course               
  MD  Drift Drift D. AzimLength  DH     TVD     SSD    DNS   DEW    N-S     E-W   DSec   Sec    N-LAM E-LAM    
 5775 19.25      50  310    89    31     5723  -1566    20   -25   154.9  -365.9    31    368  253576  2355700 
 5869 19.50      51  309    89    31     5812  -1655    20   -24   174.8  -390.0    31    399  253596  2355676 
 5963 19.00      54  306    89    31     5901  -1744    19   -25   193.6  -414.5    31    430  253615  2355651 
 6085 19.00      53  307   115    40     6016  -1859    24   -32   217.3  -446.5    39    469  253638  2355620 
 6180 19.00      53  307    90    31     6106  -1949    19   -25   235.9  -471.2    31    500  253657  2355595 
 6234 19.29      54  306    51    18     6157  -2000    11   -14   246.5  -485.4    18    517  253667  2355581 
 6273 19.50      54  306    88    31     6194  -2037    18   -25   254.1  -495.8    30    530  253675  2355570 
 6369 19.75      52  308    90    32     6284  -2127    19   -26   273.5  -521.6    32    562  253695  2355544 
 6461 20.00      56  304    87    31     6371  -2214    18   -25   291.9  -546.9    31    593  253713  2355519 
 6595 20.25      54  306   126    46     6497  -2340    26   -38   318.4  -584.6    45    639  253739  2355481 
 6690 20.25      56  304    89    33     6586  -2429    19   -27   337.2  -611.6    32    671  253758  2355454 
 6784 21.00      53  307    88    33     6674  -2517    19   -27   356.4  -638.5    33    704  253777  2355427 
 6878 21.00      52  308    88    34     6761  -2604    21   -27   377.0  -665.3    33    737  253798  2355401 
 6972 21.00      55  305    88    34     6849  -2692    20   -27   397.0  -692.3    33    770  253818  2355374 
 7070 20.75      54  306    92    35     6941  -2784    20   -28   417.3  -720.8    34    805  253838  2355345 
 7164 20.25      55  305    88    33     7029  -2872    19   -27   436.4  -747.6    32    837  253857  2355318 
 7258 19.75      54  306    88    32     7117  -2960    19   -26   455.1  -773.7    32    869  253876  2355292 
 7300 19.63      54  306    40    14     7157  -3000     8   -11   463.4  -785.2    14    883  253884  2355281 
 7385 19.38      53  307   120    43     7237  -3080    25   -34   480.5  -807.8    42    911  253901  2355258 
 7597 18.75      50  310   320   112     7437  -3280    69   -88   523.9  -861.8   111    980  253945  2355204 
 7714 20.25      46  314   110    39     7548  -3391    26   -29   550.0  -890.8    39   1019  253971  2355175 
 7839 23.00      48  312   116    46     7664  -3507    31   -34   581.4  -924.5    46   1065  254002  2355141 
 7964 24.50      47  313   114    50     7778  -3621    34   -37   615.4  -961.6    50   1115  254036  2355104 
 8015 24.50      47  313    46    21     7825  -3668    14   -15   629.9  -977.1    21   1136  254051  2355089 
