-140.31145885, 35.36265971, 717309.614400
-140.31145885, 35.36265971, 717309.614400
-140.31145959, 35.36266239, 717309.919200
-140.31145959, 35.36266239, 717309.919200
-140.31145959, 35.36266239, 717309.919200
-140.31145959, 35.36266239, 717309.919200
-140.31146359, 35.36266447, 717310.224000
-140.31146359, 35.36266447, 717310.224000
-140.31147161, 35.36266862, 717310.833600
-140.31149092, 35.36267631, 717312.052800
-140.31151898, 35.36269084, 717314.186400
-140.31155907, 35.36271159, 717317.234400
-140.31160792, 35.36273916, 717321.196800
-140.31166151, 35.36277150, 717325.768800
-140.31166952, 35.36277565, 717326.378400
-140.31172385, 35.36281066, 717331.255200
-140.31179749, 35.36285336, 717337.351200
-140.31179749, 35.36285336, 717337.351200
-140.31187113, 35.36289607, 717343.447200
-140.31187113, 35.36289607, 717343.447200
-140.31194476, 35.36293878, 717349.543200
-140.31194877, 35.36294085, 717349.848000
-140.31203845, 35.36299186, 717357.163200
-140.31211789, 35.36303068, 717362.954400
-140.31221083, 35.36308108, 717370.269600
-140.31230124, 35.36313476, 717377.889600
-140.31239967, 35.36319260, 717386.119200
-140.31242372, 35.36320505, 717387.948000
-140.31250464, 35.36324922, 717394.348800
-140.31261288, 35.36330524, 717402.578400
-140.31272260, 35.36336662, 717411.417600
-140.31283158, 35.36342532, 717419.952000
-140.31296863, 35.36349855, 717430.620000
-140.31298793, 35.36350624, 717431.839200
-140.31305535, 35.36353883, 717436.716000
-140.31316507, 35.36360021, 717445.555200
-140.31327479, 35.36366159, 717454.394400
-140.31336953, 35.36370603, 717461.100000
-140.31338957, 35.36371640, 717462.624000
-140.31350583, 35.36377657, 717471.463200
-140.31361735, 35.36383199, 717479.692800
-140.31373688, 35.36389155, 717488.532000
-140.31385019, 35.36394101, 717496.152000
-140.31395875, 35.36398570, 717503.162400
-140.31406985, 35.36402712, 717509.868000
-140.31417440, 35.36406974, 717516.573600
-140.31430079, 35.36411677, 717524.193600
-140.31434669, 35.36413363, 717526.936800
-140.31441516, 35.36415758, 717530.899200
-140.31453206, 35.36419510, 717537.300000
-140.31464748, 35.36422727, 717543.091200
-140.31472978, 35.36425148, 717547.358400
