-117.79537872, 36.00701704, 1234.135200
-117.79537872, 36.00701704, 1219.200000
-117.79537872, 36.00701704, 1178.356800
-117.79538219, 36.00701158, 1091.488800
-117.79538557, 36.00701162, 1081.735200
-117.79539588, 36.00700073, 1031.443200
-117.79540961, 36.00698714, 979.627200
-117.79541304, 36.00698443, 963.472800
-117.79541984, 36.00698175, 950.061600
-117.79541992, 36.00697625, 940.612800
-117.79541997, 36.00697351, 930.859200
-117.79541997, 36.00697351, 929.335200
-117.79542005, 36.00696801, 921.105600
-117.79542009, 36.00696527, 914.400000
-117.79541342, 36.00695971, 898.855200
-117.79541008, 36.00695692, 891.540000
-117.79540344, 36.00694861, 868.680000
-117.79539677, 36.00694305, 859.231200
-117.79539005, 36.00694024, 849.782400
-117.79538333, 36.00693742, 840.333600
-117.79537661, 36.00693461, 830.275200
-117.79536985, 36.00693454, 820.521600
-117.79536309, 36.00693447, 810.768000
-117.79535629, 36.00693715, 801.014400
-117.79533930, 36.00694247, 778.154400
-117.79533930, 36.00694247, 777.240000
-117.79533245, 36.00694789, 765.657600
-117.79532561, 36.00695332, 752.551200
-117.79531534, 36.00696145, 729.996000
-117.79530849, 36.00696688, 714.756000
-117.79529822, 36.00697501, 696.772800
-117.79528453, 36.00698586, 677.265600
-117.79527084, 36.00699671, 658.063200
-117.79524341, 36.00702116, 625.449600
-117.79523657, 36.00702658, 617.524800
-117.79522972, 36.00703201, 609.600000
-117.79522283, 36.00704018, 598.627200
-117.79520572, 36.00705374, 579.729600
-117.79520225, 36.00705920, 571.804800
-117.79518856, 36.00707005, 554.431200
-117.79517487, 36.00708090, 537.362400
-117.79515763, 36.00710270, 506.882400
-117.79515065, 36.00711636, 492.252000
-117.79514368, 36.00713003, 473.964000
-117.79514364, 36.00713278, 472.440000
-117.79513662, 36.00714919, 453.237600
-117.79512597, 36.00718204, 420.319200
-117.79511908, 36.00719022, 411.175200
-117.79511557, 36.00719842, 401.726400
-117.79510873, 36.00720385, 392.277600
-117.79509846, 36.00721198, 382.524000
-117.79508819, 36.00722012, 373.075200
-117.79507788, 36.00723100, 363.321600
-117.79506757, 36.00724189, 353.872800
-117.79505388, 36.00725274, 344.424000
-117.79501626, 36.00727982, 322.783200
-117.79501626, 36.00727982, 322.173600
-117.79498208, 36.00730420, 304.800000
-117.79494451, 36.00732854, 287.426400
-117.79485564, 36.00739082, 247.802400
-117.79476330, 36.00745856, 211.226400
-117.79471538, 36.00749653, 193.243200
-117.79466750, 36.00753176, 176.479200
-117.79460935, 36.00757512, 156.362400
-117.79452724, 36.00763747, 129.844800
-117.79443486, 36.00770795, 100.584000
-117.79435266, 36.00777579, 72.542400
-117.79424313, 36.00786259, 36.880800
-117.79423290, 36.00786798, 34.137600
-117.79412345, 36.00794927, 0.000000
-117.79380616, 36.00813285, -80.772000
-117.79378237, 36.00814084, -85.344000
-117.79369041, 36.00818386, -105.765600
-117.79342130, 36.00831298, -163.068000
-117.79318634, 36.00842047, -209.702400
-117.79301286, 36.00848738, -241.096800
-117.79297546, 36.00850073, -247.192800
-117.79263904, 36.00860993, -304.800000
-117.79247604, 36.00865496, -332.841600
-117.79223850, 36.00871023, -374.599200
-117.79221137, 36.00871545, -379.780800
-117.79215035, 36.00872581, -390.753600
-117.79214697, 36.00872578, -391.363200
-117.79203854, 36.00874115, -413.613600
-117.79195719, 36.00875406, -430.377600
