Name,Northing,Easting,Elevation,Temp
1,253474,2365562,3642,0
2,253473,2365562,3497,0
3,253471,2365562,3328,0
4,253468,2365563,3172,0
5,253467,2365564,3050,0
6,253467,2365565,3000,0
7,253467,2365565,2956,0
8,253468,2365567,2863,0
9,253469,2365568,2769,0
10,253469,2365568,2678,0
11,253470,2365570,2586,0
12,253470,2365572,2493,0
13,253470,2365574,2400,0
14,253468,2365576,2307,0
15,253466,2365576,2181,0
16,253462,2365577,2056,0
17,253460,2365578,2000,0
18,253458,2365578,1931,0
19,253454,2365578,1809,0
20,253448,2365577,1685,0
21,253445,2365577,1618,0
22,253442,2365577,1556,0
23,253438,2365577,1492,0
24,253436,2365576,1461,0
25,253431,2365575,1399,0
26,253426,2365572,1336,0
27,253422,2365570,1275,0
28,253413,2365564,1181,0
29,253406,2365560,1121,0
30,253399,2365556,1064,0
31,253390,2365552,1000,0
32,253382,2365548,947,0
33,253379,2365547,929,0
34,253370,2365543,876,0
35,253358,2365537,809,0
36,253347,2365530,749,0
37,253336,2365522,687,0
38,253326,2365512,626,0
39,253317,2365501,565,0
40,253308,2365489,504,0
41,253302,2365477,443,0
42,253299,2365471,413,0
43,253295,2365457,352,0
44,253291,2365444,293,0
45,253289,2365436,263,0
46,253288,2365429,233,0
47,253287,2365421,201,0
48,253286,2365414,171,0
49,253285,2365406,142,0
50,253284,2365392,87,0
51,253281,2365367,0,0
52,253281,2365367,-2,0
53,253277,2365339,-92,0
54,253270,2365311,-180,0
55,253268,2365303,-204,0
56,253264,2365290,-244,0
57,253262,2365279,-274,0
58,253260,2365262,-324,0
59,253257,2365231,-408,0
60,253255,2365185,-521,0
61,253253,2365136,-638,0
62,253252,2365089,-753,0
63,253251,2365041,-871,0
64,253249,2364995,-986,0
65,253249,2364989,-1000,0
66,253247,2364949,-1099,0
67,253246,2364900,-1218,0
68,253244,2364865,-1301,0
69,253243,2364819,-1415,0
70,253241,2364768,-1542,0
71,253238,2364674,-1777,0
72,253237,2364627,-1896,0
73,253234,2364588,-2000,0
74,253234,2364579,-2023,0
75,253229,2364533,-2143,0
76,253225,2364488,-2262,0
77,253221,2364453,-2355,0
78,253216,2364408,-2473,0
79,253212,2364361,-2592,0
80,253209,2364336,-2650,0
81,253206,2364313,-2704,0
82,253203,2364287,-2762,0
83,253199,2364251,-2845,0
84,253198,2364249,-2850,0
85,253193,2364211,-2938,0
86,253190,2364183,-3000,0
87,253188,2364173,-3025,0
88,253183,2364137,-3109,0
89,253177,2364100,-3198,0
90,253171,2364064,-3286,0
91,253164,2364026,-3382,0
92,253158,2363994,-3464,0
93,253152,2363959,-3552,0
94,253143,2363913,-3669,0
95,253138,2363889,-3728,0
96,253135,2363874,-3768,0
97,253124,2363827,-3885,0
98,253113,2363780,-4000,0
99,253113,2363780,-4001,0
100,253101,2363727,-4124,0
101,253092,2363688,-4209,0
102,253088,2363672,-4244,0
103,253082,2363651,-4289,0
104,253071,2363611,-4376,0
105,253060,2363569,-4465,0
106,253050,2363530,-4551,0
107,253027,2363447,-4740,0
108,253019,2363416,-4811,0
109,253009,2363380,-4899,0
110,252998,2363338,-5000,0
111,252993,2363320,-5047,0
112,252971,2363237,-5253,0
113,252956,2363181,-5391,0
114,252927,2363073,-5649,0
115,252919,2363041,-5726,0
116,252904,2362987,-5841,0
117,252890,2362935,-5948,0
118,252884,2362910,-6000,0
119,252883,2362907,-6007,0
120,252869,2362855,-6121,0
121,252859,2362817,-6208,0
122,252848,2362779,-6295,0
