Name,Northing,Easting,Elevation,Temp
1,252899,2364246,3900,0
2,252899,2364267,3663,0
3,252897,2364267,3511,0
4,252894,2364267,3391,0
5,252890,2364267,3193,0
6,252888,2364268,3028,0
7,252888,2364268,3000,0
8,252887,2364269,2903,0
9,252885,2364267,2788,0
10,252885,2364264,2663,0
11,252882,2364263,2540,0
12,252881,2364261,2416,0
13,252879,2364259,2291,0
14,252877,2364258,2167,0
15,252875,2364257,2038,0
16,252874,2364257,2000,0
17,252873,2364257,1979,0
18,252872,2364257,1939,0
19,252870,2364257,1856,0
20,252867,2364257,1773,0
21,252867,2364257,1753,0
22,252866,2364257,1730,0
23,252863,2364257,1606,0
24,252862,2364257,1548,0
25,252859,2364257,1482,0
26,252855,2364258,1357,0
27,252851,2364258,1234,0
28,252848,2364258,1160,0
29,252847,2364258,1141,0
30,252844,2364257,1110,0
31,252838,2364255,1020,0
32,252837,2364254,1000,0
33,252834,2364254,955,0
34,252834,2364254,946,0
35,252826,2364251,830,0
36,252822,2364249,751,0
37,252818,2364247,683,0
38,252816,2364246,648,0
39,252814,2364245,619,0
40,252812,2364244,587,0
41,252810,2364243,556,0
42,252808,2364241,525,0
43,252806,2364240,496,0
44,252804,2364238,464,0
45,252802,2364236,433,0
46,252798,2364232,370,0
47,252794,2364229,311,0
48,252792,2364226,280,0
49,252790,2364224,249,0
50,252789,2364222,219,0
51,252787,2364220,189,0
52,252785,2364216,149,0
53,252780,2364210,82,0
54,252773,2364201,0,360
55,252772,2364200,-10,0
56,252770,2364196,-42,0
57,252766,2364188,-104,0
58,252761,2364178,-166,0
59,252755,2364164,-251,0
60,252749,2364153,-312,0
61,252744,2364141,-372,0
62,252740,2364121,-466,0
63,252737,2364099,-556,0
64,252733,2364073,-650,0
65,252730,2364046,-734,0
66,252725,2364016,-823,0
67,252717,2363980,-925,0
68,252710,2363954,-1000,410
69,252709,2363950,-1010,0
70,252700,2363922,-1098,0
71,252688,2363887,-1216,0
72,252683,2363870,-1276,0
73,252679,2363850,-1343,0
74,252675,2363821,-1428,0
75,252670,2363789,-1512,0
76,252664,2363757,-1594,0
77,252653,2363700,-1738,0
78,252641,2363633,-1911,0
79,252635,2363599,-2000,0
80,252629,2363566,-2083,0
81,252623,2363532,-2170,0
82,252613,2363470,-2327,0
83,252603,2363414,-2470,0
84,252594,2363360,-2615,0
85,252588,2363329,-2699,0
86,252581,2363297,-2786,0
87,252563,2363212,-3000,467
88,252555,2363181,-3073,0
89,252548,2363146,-3157,0
90,252545,2363134,-3185,0
91,252539,2363107,-3248,0
92,252523,2363045,-3395,0
93,252509,2362989,-3528,0
94,252490,2362920,-3686,0
95,252480,2362885,-3763,0
96,252469,2362846,-3849,0
97,252456,2362803,-3942,0
98,252447,2362776,-4000,535
99,252444,2362767,-4019,0
100,252429,2362721,-4119,0
101,252411,2362670,-4234,0
102,252392,2362619,-4350,0
103,252376,2362575,-4450,0
104,252373,2362568,-4465,0
105,252361,2362535,-4541,0
106,252354,2362518,-4581,0
107,252333,2362469,-4695,0
108,252317,2362431,-4789,0
109,252308,2362409,-4844,0
110,252297,2362385,-4907,0
111,252280,2362349,-5000,540
112,252271,2362332,-5045,0
113,252253,2362296,-5143,0
114,252230,2362253,-5260,0
115,252209,2362212,-5371,0
116,252187,2362166,-5488,0
117,252162,2362119,-5605,0
118,252138,2362076,-5714,0
119,252111,2362030,-5831,0
120,252089,2361994,-5925,0
