Name,Northing,Easting,Elevation,Temp
1,253275,2356091,4150,0
2,253276,2356093,3843,0
3,253277,2356092,3785,0
4,253277,2356091,3698,0
5,253276,2356089,3555,0
6,253276,2356086,3457,0
7,253280,2356083,3332,0
8,253281,2356082,3239,0
9,253281,2356080,3142,0
10,253282,2356076,3000,0
11,253282,2356074,2873,0
12,253284,2356073,2748,0
13,253283,2356073,2654,0
14,253281,2356074,2404,0
15,253280,2356075,2278,0
16,253279,2356076,2153,0
17,253279,2356079,2028,0
18,253279,2356080,2000,444
19,253279,2356083,1903,0
20,253278,2356086,1813,0
21,253277,2356089,1719,0
22,253274,2356093,1626,0
23,253273,2356096,1532,0
24,253271,2356101,1386,0
25,253270,2356104,1284,0
26,253270,2356106,1219,0
27,253269,2356109,1126,0
28,253267,2356112,1032,0
29,253266,2356114,1000,480
30,253264,2356116,920,0
31,253261,2356120,827,0
32,253258,2356123,732,0
33,253257,2356127,638,0
34,253255,2356130,546,0
35,253252,2356132,479,0
36,253249,2356133,417,0
37,253247,2356133,385,0
38,253245,2356133,353,0
39,253243,2356132,322,0
40,253241,2356131,290,0
41,253239,2356130,257,0
42,253236,2356127,194,0
43,253234,2356124,162,0
44,253230,2356118,86,0
45,253225,2356112,0,463
46,253225,2356111,-9,0
47,253218,2356102,-105,0
48,253211,2356095,-186,0
49,253209,2356092,-215,0
50,253206,2356088,-247,0
51,253203,2356084,-279,0
52,253200,2356080,-308,0
53,253198,2356075,-340,0
54,253196,2356070,-372,0
55,253194,2356066,-402,0
56,253193,2356061,-433,0
57,253191,2356055,-465,0
58,253187,2356036,-559,0
59,253185,2356015,-652,0
60,253183,2355993,-738,0
61,253180,2355966,-834,0
62,253176,2355930,-951,0
63,253174,2355914,-1000,413
64,253172,2355901,-1041,0
65,253169,2355882,-1100,0
66,253164,2355854,-1192,0
67,253160,2355835,-1253,0
68,253155,2355807,-1344,0
69,253150,2355781,-1435,0
70,253146,2355763,-1497,0
71,253142,2355746,-1557,0
72,253138,2355730,-1615,0
73,253131,2355705,-1705,0
74,253123,2355680,-1796,0
75,253118,2355663,-1856,0
76,253114,2355644,-1917,0
77,253109,2355626,-1977,0
78,253107,2355618,-2000,413
79,253104,2355611,-2025,0
80,253097,2355591,-2085,0
81,253087,2355563,-2176,0
82,253081,2355544,-2236,0
83,253075,2355529,-2287,0
84,253072,2355521,-2311,0
85,253069,2355511,-2343,0
86,253063,2355492,-2407,0
87,253058,2355474,-2469,0
88,253054,2355463,-2508,0
89,253051,2355454,-2539,0
90,253048,2355436,-2598,0
91,253040,2355398,-2720,0
92,253033,2355370,-2809,0
93,253023,2355333,-2932,0
94,253017,2355313,-3000,447
95,253015,2355307,-3024,0
96,253006,2355278,-3128,0
97,253001,2355263,-3181,0
98,252990,2355231,-3296,0
99,252973,2355168,-3506,0
100,252950,2355050,-3877,0
101,252942,2355009,-4000,493
102,252875,2354814,-4588,0
103,252868,2354801,-5000,542
