Name,Northing,Easting,Elevation,Temp
1,252003,2353451,4139,0
2,252003,2353451,4000,0
3,252003,2353451,3985,0
4,252003,2353450,3835,0
5,252002,2353449,3665,0
6,252002,2353449,3639,0
7,252002,2353449,3453,0
8,252003,2353448,3276,0
9,252003,2353447,3139,0
10,252004,2353447,3045,0
11,252004,2353446,3000,0
12,252005,2353446,2837,0
13,252006,2353447,2712,0
14,252006,2353447,2639,0
15,252006,2353447,2587,0
16,252006,2353446,2443,0
17,252005,2353446,2365,0
18,252005,2353446,2304,0
19,252005,2353447,2272,0
20,252004,2353450,2211,0
21,252004,2353452,2180,0
22,252005,2353455,2148,0
23,252005,2353456,2139,0
24,252005,2353458,2118,0
25,252006,2353466,2056,0
26,252008,2353474,2000,0
27,252008,2353475,1993,0
28,252011,2353491,1900,0
29,252013,2353507,1811,0
30,252016,2353526,1718,0
31,252018,2353542,1647,0
32,252020,2353554,1598,0
33,252021,2353554,1596,0
34,252025,2353577,1509,0
35,252029,2353604,1419,0
36,252035,2353634,1331,0
37,252041,2353667,1244,0
38,252047,2353697,1174,0
39,252048,2353703,1159,0
40,252059,2353754,1047,0
41,252067,2353795,962,557
42,252076,2353837,878,0
43,252084,2353878,798,0
44,252091,2353915,726,0
45,252092,2353919,717,0
46,252101,2353962,632,0
47,252113,2354017,521,0
48,252122,2354059,437,0
49,252130,2354099,356,0
50,252136,2354123,306,0
51,252138,2354136,280,0
52,252141,2354151,250,0
53,252151,2354199,158,0
54,252157,2354227,102,0
55,252166,2354269,19,0
56,252168,2354279,0,525
57,252176,2354311,-65,0
58,252185,2354352,-148,0
59,252187,2354360,-165,0
60,252195,2354394,-235,0
61,252204,2354435,-319,0
62,252216,2354491,-431,0
63,252225,2354535,-516,0
64,252234,2354579,-600,0
65,252235,2354583,-609,0
66,252243,2354622,-682,0
67,252251,2354664,-761,0
68,252259,2354708,-843,0
69,252267,2354752,-925,0
70,252274,2354792,-1000,505
71,252275,2354796,-1008,0
72,252279,2354818,-1049,0
73,252286,2354856,-1123,0
74,252296,2354914,-1232,0
75,252306,2354971,-1343,0
76,252316,2355029,-1456,0
77,252319,2355047,-1491,0
78,252325,2355086,-1565,0
79,252334,2355144,-1675,0
80,252340,2355176,-1734,0
81,252342,2355188,-1756,0
82,252347,2355217,-1811,0
83,252355,2355264,-1899,0
84,252359,2355281,-1931,0
85,252363,2355307,-1981,0
86,252365,2355317,-2000,503
87,252371,2355349,-2061,0
88,252381,2355400,-2160,0
89,252395,2355465,-2297,0
90,252402,2355502,-2378,0
91,252403,2355510,-2397,0
92,252407,2355535,-2451,0
