Name,Northing,Easting,Elevation,Temp
1,253575,2360711,3960,0
2,253574,2360711,3754,0
3,253568,2360713,3488,0
4,253567,2360714,3460,0
5,253562,2360716,3317,0
6,253557,2360720,3168,0
7,253553,2360723,3015,0
8,253552,2360723,3000,0
9,253551,2360724,2960,0
10,253549,2360724,2861,0
11,253543,2360724,2710,0
12,253534,2360721,2462,0
13,253530,2360720,2369,0
14,253526,2360718,2263,0
15,253525,2360717,2232,0
16,253524,2360716,2227,0
17,253524,2360715,2201,0
18,253522,2360702,2039,0
19,253522,2360698,2000,348
20,253522,2360694,1962,0
21,253522,2360692,1945,0
22,253522,2360685,1889,0
23,253521,2360681,1858,0
24,253521,2360676,1826,0
25,253520,2360670,1796,0
26,253520,2360664,1766,0
27,253518,2360651,1708,0
28,253516,2360631,1622,0
29,253515,2360628,1609,0
30,253512,2360606,1523,0
31,253512,2360604,1514,0
32,253510,2360592,1473,0
33,253507,2360578,1426,0
34,253502,2360550,1345,0
35,253498,2360519,1258,0
36,253491,2360477,1145,0
37,253486,2360446,1059,0
38,253482,2360426,1003,0
39,253482,2360425,1000,338
40,253481,2360421,989,0
41,253476,2360396,916,0
42,253458,2360318,682,0
43,253447,2360281,565,0
44,253444,2360270,529,0
45,253437,2360245,449,0
46,253433,2360228,397,0
47,253427,2360212,341,0
48,253426,2360209,331,0
49,253412,2360166,187,0
50,253403,2360139,98,0
51,253399,2360126,52,0
52,253394,2360111,0,337
53,253392,2360105,-21,0
54,253379,2360071,-139,0
55,253367,2360039,-258,0
56,253354,2360007,-378,0
57,253348,2359994,-427,0
58,253335,2359966,-524,0
59,253329,2359951,-574,0
60,253325,2359942,-603,0
61,253322,2359933,-632,0
62,253319,2359923,-661,0
63,253316,2359914,-688,0
64,253310,2359893,-749,0
65,253304,2359870,-814,0
66,253299,2359849,-871,0
67,253296,2359839,-900,0
68,253292,2359819,-957,0
69,253289,2359804,-1000,0
70,253284,2359788,-1045,0
71,253276,2359757,-1132,0
72,253265,2359716,-1244,0
73,253256,2359689,-1318,0
74,253250,2359671,-1368,0
75,253245,2359657,-1408,0
76,253235,2359627,-1495,0
77,253226,2359597,-1583,0
78,253213,2359565,-1684,0
79,253203,2359539,-1768,0
80,253194,2359518,-1840,0
81,253191,2359512,-1859,0
82,253174,2359473,-2000,0
83,253172,2359468,-2017,0
84,253153,2359431,-2158,0
85,253132,2359393,-2308,0
86,253130,2359391,-2320,0
87,253080,2359311,-2701,0
88,253075,2359304,-2741,0
