Name,Northing,Easting,Elevation,Temp
1,253421,2356066,4157,0
2,253421,2356065,4000,0
3,253420,2356065,3917,0
4,253419,2356061,3657,0
5,253421,2356059,3431,0
6,253425,2356061,3175,0
7,253422,2356062,3000,0
8,253428,2356062,2917,0
9,253432,2356060,2687,0
10,253434,2356058,2495,0
11,253435,2356056,2374,0
12,253433,2356056,2220,0
13,253431,2356056,2065,0
14,253430,2356055,2000,0
15,253429,2356054,1909,0
16,253423,2356053,1603,0
17,253417,2356054,1386,0
18,253416,2356054,1354,0
19,253404,2356054,1031,0
20,253404,2356053,1027,0
21,253403,2356053,1000,463
22,253398,2356050,851,0
23,253392,2356045,664,0
24,253385,2356040,473,0
25,253378,2356032,295,0
26,253372,2356023,132,0
27,253371,2356022,107,0
28,253370,2356020,75,0
29,253370,2356018,45,0
30,253370,2356016,11,0
31,253370,2356015,6,0
32,253370,2356015,0,459
33,253370,2356014,-19,0
34,253371,2356011,-50,0
35,253372,2356008,-82,0
36,253373,2356005,-110,0
37,253377,2355998,-176,0
38,253383,2355990,-238,0
39,253388,2355982,-299,0
40,253393,2355973,-360,0
41,253398,2355964,-422,0
42,253404,2355954,-482,0
43,253410,2355943,-542,0
44,253416,2355933,-598,0
45,253419,2355928,-627,0
46,253422,2355922,-658,0
47,253426,2355916,-689,0
48,253430,2355908,-726,0
49,253437,2355894,-786,0
50,253447,2355873,-868,0
51,253450,2355865,-897,0
52,253454,2355858,-926,0
53,253458,2355851,-957,0
54,253462,2355845,-987,0
55,253464,2355842,-1000,389
56,253466,2355839,-1018,0
57,253474,2355827,-1077,0
58,253475,2355825,-1084,0
59,253509,2355784,-1259,0
60,253537,2355750,-1389,0
61,253556,2355725,-1478,0
62,253576,2355700,-1566,0
63,253596,2355676,-1655,0
64,253615,2355651,-1744,0
65,253638,2355620,-1859,0
66,253657,2355595,-1949,0
67,253667,2355581,-2000,392
68,253675,2355570,-2037,0
69,253695,2355544,-2127,0
70,253713,2355519,-2214,0
71,253739,2355481,-2340,0
72,253758,2355454,-2429,0
73,253777,2355427,-2517,0
74,253798,2355401,-2604,0
75,253818,2355374,-2692,0
76,253838,2355345,-2784,0
77,253857,2355318,-2872,0
78,253876,2355292,-2960,0
79,253884,2355281,-3000,397
80,253901,2355258,-3080,0
81,253945,2355204,-3280,0
82,253971,2355175,-3391,0
83,254002,2355141,-3507,0
84,254036,2355104,-3621,0
85,254051,2355089,-3668,0
