Name,Northing,Easting,Elevation,Temp
1,252978,2364253,3663,0
2,252979,2364254,3508,0
3,252981,2364255,3380,0
4,252984,2364258,3215,0
5,252985,2364259,3163,0
6,252986,2364261,3082,0
7,252987,2364262,3052,0
8,252987,2364263,3000,0
9,252987,2364263,2990,0
10,252988,2364264,2926,0
11,252988,2364266,2849,0
12,252988,2364267,2785,0
13,252988,2364270,2683,0
14,252988,2364270,2663,0
15,252988,2364272,2589,0
16,252988,2364274,2506,0
17,252987,2364276,2417,0
18,252987,2364278,2309,0
19,252986,2364279,2231,0
20,252986,2364280,2163,0
21,252986,2364280,2139,0
22,252985,2364281,2046,0
23,252985,2364282,2000,0
24,252985,2364282,1962,0
25,252982,2364282,1834,0
26,252982,2364282,1803,0
27,252981,2364281,1771,0
28,252981,2364280,1740,0
29,252981,2364278,1709,0
30,252981,2364276,1664,0
31,252980,2364273,1624,0
32,252980,2364267,1556,0
33,252980,2364261,1493,0
34,252979,2364253,1399,0
35,252979,2364248,1342,0
36,252977,2364236,1196,0
37,252976,2364233,1165,0
38,252976,2364232,1161,0
39,252976,2364226,1097,0
40,252977,2364219,1037,0
41,252978,2364215,1006,0
42,252978,2364214,1000,0
43,252979,2364210,976,0
44,252982,2364199,908,0
45,252985,2364189,847,0
46,252986,2364183,815,0
47,252989,2364175,770,0
48,252992,2364163,709,0
49,252992,2364161,700,0
50,252993,2364155,672,0
51,252993,2364155,670,0
52,252996,2364141,609,0
53,252998,2364134,578,0
54,252999,2364126,547,0
55,253001,2364116,507,0
56,253003,2364108,476,0
57,253006,2364082,390,0
58,253008,2364054,306,0
59,253010,2364035,249,0
60,253012,2364015,193,0
61,253012,2364012,185,0
62,253015,2363978,98,0
63,253020,2363940,1,0
64,253021,2363939,0,0
65,253025,2363905,-87,0
66,253029,2363870,-173,0
67,253034,2363835,-260,0
68,253034,2363831,-271,0
69,253038,2363800,-346,0
70,253047,2363732,-519,0
71,253051,2363699,-606,0
72,253059,2363649,-736,0
73,253061,2363637,-765,0
74,253067,2363603,-853,0
75,253072,2363568,-941,0
76,253076,2363544,-1000,0
77,253078,2363533,-1028,0
78,253085,2363494,-1124,0
79,253090,2363463,-1199,0
80,253096,2363429,-1286,0
81,253102,2363396,-1371,0
82,253108,2363361,-1462,0
83,253113,2363327,-1550,0
84,253118,2363294,-1636,0
85,253120,2363283,-1665,0
86,253123,2363261,-1722,0
87,253134,2363207,-1870,0
88,253140,2363176,-1957,0
89,253143,2363162,-2000,500
90,253145,2363147,-2042,0
91,253152,2363114,-2131,0
92,253152,2363113,-2134,0
93,253159,2363081,-2219,0
94,253167,2363046,-2306,0
95,253176,2363011,-2391,0
96,253185,2362974,-2477,0
97,253197,2362923,-2594,0
98,253198,2362917,-2610,0
99,253208,2362881,-2696,0
100,253217,2362846,-2783,0
101,253225,2362812,-2869,0
102,253237,2362767,-2984,0
103,253238,2362761,-3000,577
104,253244,2362740,-3057,0
105,253255,2362702,-3158,0
106,253268,2362651,-3295,0
107,253277,2362605,-3411,0
108,253286,2362557,-3520,0
109,253286,2362555,-3525,0
110,253292,2362515,-3610,0
111,253298,2362449,-3739,0
112,253299,2362389,-3853,0
113,253301,2362333,-3967,0
114,253302,2362320,-3993,0
115,253302,2362317,-4000,583
116,253303,2362245,-4163,0
117,253303,2362215,-4241,0
118,253304,2362185,-4323,0
119,253305,2362170,-4370,0
120,253305,2362150,-4432,0
121,253305,2362123,-4519,0
122,253306,2362083,-4672,0
123,253308,2362065,-4750,0
124,253310,2362031,-4917,0
125,253311,2362017,-5000,581
126,253312,2362004,-5075,0
127,253314,2361978,-5250,0
128,253314,2361972,-5303,0
129,253315,2361960,-5412,0
130,253316,2361952,-5512,0
131,253316,2361939,-5741,0
132,253317,2361932,-5811,0
133,253317,2361929,-5911,0
134,253318,2361926,-6000,0
135,253318,2361923,-6173,0
136,253319,2361922,-6311,0
137,253319,2361922,-6366,0
