Name,Northing,Easting,Elevation,Temp
1,253465,2360817,3960,0
2,253465,2360816,3784,0
3,253465,2360814,3661,0
4,253466,2360812,3507,0
5,253466,2360810,3359,0
6,253464,2360810,3206,0
7,253461,2360809,3082,0
8,253459,2360809,3000,260
9,253458,2360809,2960,0
10,253456,2360807,2771,0
11,253452,2360805,2554,0
12,253450,2360804,2460,0
13,253448,2360801,2333,0
14,253447,2360797,2110,0
15,253447,2360794,2007,0
16,253447,2360793,1960,0
17,253447,2360791,1902,0
18,253447,2360790,1859,0
19,253447,2360788,1813,0
20,253446,2360786,1759,0
21,253445,2360784,1729,0
22,253444,2360783,1698,0
23,253443,2360781,1667,0
24,253442,2360779,1636,0
25,253440,2360777,1605,0
26,253438,2360774,1575,0
27,253436,2360772,1545,0
28,253434,2360769,1515,0
29,253431,2360765,1486,0
30,253429,2360763,1462,0
31,253414,2360747,1345,0
32,253395,2360727,1230,0
33,253375,2360706,1139,0
34,253360,2360694,1084,0
35,253345,2360680,1027,0
36,253337,2360674,1000,325
37,253332,2360669,982,0
38,253328,2360665,968,0
39,253304,2360642,881,0
40,253280,2360619,795,0
41,253269,2360609,761,0
42,253246,2360585,682,0
43,253218,2360560,597,0
44,253199,2360544,539,0
45,253193,2360539,520,0
46,253178,2360527,476,0
47,253136,2360491,348,0
48,253049,2360420,56,0
49,253034,2360408,0,334
50,252940,2360337,-425,0
51,252927,2360328,-492,0
52,252858,2360286,-917,0
53,252845,2360279,-1000,0
54,252828,2360272,-1117,0
55,252805,2360260,-1295,0
56,252791,2360251,-1411,0
57,252733,2360213,-1906,0
58,252722,2360206,-2000,362
59,252682,2360180,-2334,0
