Name,Northing,Easting,Elevation,Temp
1,253526,2365457,3645,0
2,253526,2365457,3499,0
3,253525,2365456,3335,0
4,253525,2365456,3182,0
5,253524,2365455,3035,0
6,253524,2365455,3001,0
7,253523,2365455,2912,0
8,253522,2365456,2786,0
9,253520,2365456,2660,0
10,253519,2365455,2540,0
11,253519,2365453,2448,0
12,253519,2365452,2326,0
13,253519,2365449,2202,0
14,253519,2365446,2077,0
15,253519,2365444,2001,0
16,253519,2365443,1950,0
17,253519,2365439,1838,0
18,253517,2365434,1715,0
19,253516,2365429,1591,0
20,253514,2365424,1468,0
21,253514,2365421,1407,0
22,253513,2365419,1372,0
23,253513,2365418,1341,0
24,253513,2365416,1310,0
25,253512,2365410,1185,0
26,253512,2365408,1154,0
27,253513,2365405,1120,0
28,253513,2365403,1088,0
29,253513,2365401,1057,0
30,253513,2365399,1026,0
31,253514,2365397,1001,0
32,253516,2365385,859,0
33,253517,2365378,792,0
34,253519,2365371,730,0
35,253531,2365314,427,0
36,253538,2365282,308,0
37,253545,2365245,188,0
38,253549,2365225,129,0
39,253555,2365194,40,0
40,253557,2365180,1,0
41,253562,2365151,-77,0
42,253564,2365139,-109,0
43,253566,2365128,-138,0
44,253568,2365117,-168,0
45,253577,2365075,-280,0
46,253579,2365064,-309,0
47,253587,2365030,-400,0
48,253597,2364986,-517,0
49,253604,2364944,-633,0
50,253607,2364912,-721,0
51,253609,2364881,-808,0
52,253613,2364840,-923,0
53,253616,2364813,-999,0
54,253617,2364798,-1041,0
55,253621,2364756,-1158,0
56,253624,2364714,-1277,0
57,253625,2364694,-1335,0
58,253625,2364683,-1366,0
59,253626,2364673,-1396,0
60,253627,2364652,-1456,0
61,253628,2364643,-1484,0
62,253629,2364633,-1514,0
63,253630,2364624,-1541,0
64,253632,2364614,-1570,0
65,253646,2364565,-1719,0
66,253654,2364547,-1779,0
67,253662,2364528,-1841,0
68,253676,2364498,-1944,0
69,253684,2364482,-1999,0
70,253684,2364480,-2003,0
71,253696,2364458,-2081,0
72,253706,2364439,-2147,0
73,253720,2364414,-2234,0
74,253729,2364397,-2294,0
75,253738,2364379,-2353,0
76,253751,2364353,-2440,0
77,253765,2364327,-2528,0
78,253779,2364299,-2617,0
79,253788,2364282,-2675,0
80,253804,2364253,-2771,0
81,253819,2364227,-2860,0
82,253835,2364201,-2949,0
83,253845,2364186,-2999,562
84,253861,2364161,-3086,0
85,253883,2364125,-3205,0
86,253906,2364088,-3324,0
87,253929,2364051,-3444,0
88,253951,2364016,-3561,0
89,253951,2364015,-3565,0
90,253957,2364005,-3599,0
91,253965,2363993,-3641,0
92,253965,2363992,-3642,0
93,253970,2363986,-3665,0
94,253971,2363985,-3669,0
95,253985,2363963,-3745,0
96,254007,2363931,-3860,0
97,254030,2363898,-3980,0
98,254033,2363893,-3999,600
99,254053,2363865,-4104,0
100,254075,2363833,-4227,0
101,254094,2363807,-4326,0
102,254111,2363784,-4417,0
103,254133,2363752,-4535,0
104,254148,2363733,-4611,0
105,254156,2363722,-4656,0
106,254169,2363707,-4721,0
107,254174,2363700,-4750,0
108,254178,2363696,-4769,0
109,254219,2363647,-4999,590
110,254243,2363622,-5137,0
111,254261,2363603,-5243,0
