Name,Northing,Easting,Elevation,Temp
1,249926,2353058,4192,0
2,249925,2353058,4000,0
3,249923,2353059,3804,0
4,249922,2353059,3693,0
5,249920,2353059,3567,0
6,249919,2353059,3475,0
7,249917,2353059,3380,0
8,249915,2353059,3286,0
9,249913,2353058,3193,0
10,249911,2353057,3102,0
11,249908,2353055,3008,0
12,249905,2353054,2889,0
13,249904,2353052,2789,0
14,249903,2353050,2702,0
15,249903,2353048,2632,0
16,249903,2353046,2585,0
17,249903,2353045,2522,0
18,249904,2353045,2460,0
19,249904,2353046,2428,0
20,249905,2353047,2398,0
21,249906,2353048,2365,0
22,249908,2353051,2292,0
23,249911,2353056,2199,0
24,249913,2353059,2110,0
25,249915,2353063,2020,0
26,249916,2353064,2000,0
27,249917,2353067,1924,0
28,249917,2353069,1863,0
29,249916,2353074,1727,0
30,249916,2353075,1693,0
31,249916,2353076,1684,0
32,249915,2353077,1654,0
33,249916,2353078,1624,0
34,249916,2353079,1593,0
35,249916,2353081,1561,0
36,249916,2353083,1530,0
37,249916,2353086,1499,0
38,249917,2353089,1469,0
39,249917,2353092,1438,0
40,249918,2353096,1407,0
41,249918,2353101,1376,0
42,249921,2353112,1308,0
43,249927,2353125,1217,0
44,249929,2353128,1197,0
45,249934,2353140,1125,0
46,249941,2353156,1034,0
47,249944,2353163,1000,564
48,249949,2353175,943,0
49,249961,2353203,824,0
50,249971,2353227,732,0
51,249973,2353234,710,0
52,249981,2353255,643,0
53,249993,2353286,558,0
54,250007,2353321,471,0
55,250022,2353358,387,0
56,250037,2353394,303,0
57,250047,2353416,251,0
58,250053,2353430,217,0
59,250068,2353466,132,0
60,250082,2353502,47,0
61,250090,2353522,0,594
62,250097,2353537,-38,0
63,250113,2353571,-123,0
64,250128,2353604,-205,0
65,250148,2353640,-296,0
66,250165,2353674,-378,0
67,250185,2353711,-466,0
68,250204,2353746,-547,0
69,250229,2353793,-657,0
70,250242,2353815,-707,0
71,250249,2353827,-735,0
72,250256,2353839,-763,0
73,250263,2353850,-791,0
74,250270,2353862,-819,0
75,250291,2353897,-901,0
76,250298,2353909,-930,0
77,250305,2353921,-958,0
78,250312,2353933,-985,0
79,250316,2353940,-1000,603
80,250318,2353946,-1012,0
81,250330,2353970,-1064,0
82,250337,2353983,-1091,0
83,250340,2353988,-1103,0
84,250371,2354045,-1228,0
85,250379,2354059,-1261,0
86,250385,2354071,-1289,0
87,250391,2354084,-1317,0
88,250396,2354096,-1344,0
89,250401,2354109,-1373,0
90,250405,2354122,-1402,0
91,250419,2354170,-1501,0
92,250427,2354195,-1550,0
93,250432,2354212,-1583,0
94,250445,2354254,-1665,0
95,250458,2354296,-1749,0
96,250471,2354337,-1832,0
97,250483,2354376,-1913,0
98,250496,2354415,-1993,0
99,250497,2354418,-2000,600
100,250500,2354426,-2017,0
101,250515,2354465,-2102,0
102,250524,2354491,-2158,0
103,250543,2354540,-2268,0
104,250569,2354609,-2435,0
105,250571,2354613,-2446,0
106,250587,2354653,-2550,0
107,250608,2354705,-2692,0
108,250640,2354785,-2911,0
109,250648,2354805,-2966,0
110,250653,2354818,-3000,575
111,250706,2354947,-3355,0
