Name,Northing,Easting,Elevation,Temp
1,257751,2362078,3955,0
2,257752,2362078,3807,0
3,257755,2362079,3699,0
4,257758,2362081,3514,0
5,257760,2362084,3303,0
6,257760,2362087,3169,0
7,257759,2362090,3016,0
8,257759,2362091,3000,0
9,257757,2362094,2860,0
10,257755,2362099,2704,0
11,257753,2362103,2585,0
12,257752,2362105,2553,0
13,257752,2362106,2529,0
14,257751,2362106,2513,0
15,257749,2362111,2388,0
16,257747,2362117,2239,0
17,257745,2362122,2085,0
18,257744,2362124,2033,0
19,257744,2362126,2000,0
20,257744,2362127,1970,0
21,257744,2362130,1904,0
22,257740,2362138,1701,0
23,257737,2362142,1576,0
24,257735,2362144,1541,0
25,257734,2362145,1518,0
26,257731,2362149,1456,0
27,257728,2362155,1393,0
28,257726,2362159,1356,0
29,257725,2362162,1335,0
30,257718,2362177,1219,0
31,257711,2362190,1127,0
32,257702,2362202,1039,0
33,257702,2362203,1037,0
34,257700,2362206,1017,0
35,257698,2362209,1000,360
36,257696,2362213,972,0
37,257695,2362213,971,0
38,257693,2362219,940,0
39,257689,2362226,896,0
40,257682,2362237,827,0
41,257678,2362243,788,0
43,257668,2362258,696,0
42,257667,2362259,687,0
44,257661,2362268,636,0
45,257654,2362278,575,0
46,257647,2362290,513,0
47,257638,2362308,422,0
48,257636,2362314,391,0
49,257634,2362321,361,0
50,257632,2362325,340,0
51,257631,2362327,332,0
52,257626,2362341,268,0
53,257626,2362343,259,0
54,257621,2362358,199,0
55,257615,2362382,110,0
56,257609,2362405,28,0
57,257607,2362412,0,555
58,257604,2362420,-33,0
59,257599,2362435,-92,0
60,257597,2362442,-122,0
61,257591,2362458,-186,0
62,257581,2362481,-276,0
63,257580,2362483,-283,0
64,257568,2362504,-365,0
65,257564,2362510,-389,0
66,257559,2362517,-417,0
67,257553,2362526,-454,0
68,257538,2362555,-561,0
69,257530,2362571,-621,0
70,257527,2362579,-652,0
71,257524,2362587,-681,0
72,257520,2362596,-711,0
73,257517,2362605,-741,0
74,257507,2362637,-835,0
75,257497,2362667,-923,0
76,257488,2362693,-1000,583
77,257487,2362697,-1011,0
78,257483,2362707,-1041,0
79,257479,2362719,-1074,0
80,257476,2362729,-1103,0
81,257468,2362760,-1191,0
82,257461,2362793,-1281,0
83,257455,2362825,-1366,0
84,257450,2362860,-1454,0
85,257445,2362892,-1534,0
86,257441,2362928,-1621,0
87,257437,2362964,-1708,0
88,257436,2362970,-1720,0
89,257433,2363008,-1807,0
90,257431,2363029,-1853,0
91,257428,2363074,-1953,0
92,257427,2363095,-2000,611
93,257426,2363100,-2011,0
94,257424,2363125,-2069,0
95,257422,2363161,-2150,0
96,257420,2363199,-2236,0
97,257418,2363240,-2326,0
98,257418,2363252,-2354,0
99,257416,2363289,-2436,0
100,257415,2363330,-2525,0
101,257413,2363365,-2606,0
102,257412,2363404,-2697,0
103,257412,2363437,-2781,0
104,257411,2363471,-2868,0
105,257410,2363505,-2959,0
106,257409,2363520,-3000,625
107,257409,2363530,-3027,0
108,257409,2363540,-3052,0
109,257408,2363565,-3119,0
110,257409,2363598,-3203,0
111,257416,2363656,-3348,0
112,257417,2363661,-3362,0
113,257426,2363727,-3524,0
114,257427,2363758,-3598,0
115,257431,2363800,-3706,0
116,257435,2363842,-3814,0
117,257439,2363875,-3902,0
118,257444,2363912,-4000,630
119,257445,2363919,-4019,0
120,257451,2363952,-4106,0
121,257458,2363992,-4210,0
122,257463,2364012,-4262,0
123,257465,2364023,-4292,0
124,257478,2364069,-4414,0
125,257487,2364102,-4501,0
126,257495,2364128,-4572,0
127,257538,2364254,-4940,0
128,257545,2364272,-5000,635
129,257561,2364335,-5214,0
130,257562,2364342,-5240,0
131,257563,2364347,-5260,0
132,257566,2364371,-5350,0
133,257567,2364378,-5376,0
