Name,Northing,Easting,Elevation,Temp
1,259983,2353527,4193,0
2,259982,2353526,4000,0
3,259982,2353526,3997,0
4,259980,2353522,3787,0
5,259980,2353515,3573,0
6,259981,2353511,3413,0
7,259983,2353507,3231,0
8,259984,2353503,3066,0
9,259985,2353501,3000,0
10,259987,2353499,2922,0
11,259990,2353492,2763,0
12,259991,2353489,2679,0
13,259993,2353485,2591,0
14,259995,2353479,2427,0
15,259996,2353478,2402,0
16,259996,2353475,2323,0
17,259997,2353472,2234,0
18,259997,2353470,2197,0
19,259997,2353469,2165,0
20,259997,2353464,2009,0
21,259997,2353464,2000,0
22,259999,2353462,1918,0
23,260000,2353460,1862,0
24,260001,2353459,1831,0
25,260003,2353457,1799,0
26,260004,2353456,1769,0
27,260006,2353455,1740,0
28,260008,2353453,1709,0
29,260010,2353451,1678,0
30,260012,2353449,1648,0
31,260019,2353443,1553,0
32,260021,2353441,1523,0
33,260023,2353439,1493,0
34,260025,2353436,1462,0
35,260027,2353433,1431,0
36,260030,2353430,1400,0
37,260033,2353426,1370,0
38,260036,2353422,1338,0
39,260040,2353417,1290,0
40,260046,2353406,1213,0
41,260049,2353400,1172,0
42,260057,2353386,1092,0
43,260067,2353368,1002,0
44,260067,2353367,1000,0
45,260073,2353357,955,0
46,260079,2353345,905,0
47,260091,2353322,816,0
48,260104,2353295,728,0
49,260119,2353266,639,0
50,260134,2353236,555,0
51,260145,2353215,497,0
52,260162,2353182,409,0
53,260179,2353148,327,0
54,260196,2353112,243,0
55,260214,2353077,159,0
56,260239,2353031,46,0
57,260250,2353012,0,432
58,260265,2352985,-70,0
59,260289,2352942,-183,0
60,260313,2352901,-297,0
61,260343,2352849,-442,0
62,260363,2352817,-536,0
63,260374,2352798,-593,0
64,260398,2352759,-708,0
65,260417,2352729,-795,0
66,260433,2352703,-868,0
67,260461,2352658,-991,0
68,260463,2352655,-1000,447
69,260488,2352616,-1106,0
70,260508,2352585,-1187,0
71,260535,2352541,-1305,0
72,260562,2352500,-1419,0
73,260580,2352473,-1496,0
74,260610,2352434,-1612,0
75,260630,2352408,-1695,0
76,260637,2352398,-1726,0
77,260658,2352371,-1817,0
78,260678,2352346,-1906,0
79,260697,2352321,-2000,467
80,260703,2352314,-2028,0
81,260714,2352300,-2082,0
82,260720,2352293,-2111,0
83,260726,2352286,-2141,0
84,260731,2352279,-2170,0
85,260736,2352272,-2201,0
86,260741,2352266,-2231,0
87,260745,2352259,-2262,0
88,260750,2352251,-2299,0
89,260753,2352244,-2329,0
90,260759,2352228,-2392,0
91,260762,2352220,-2422,0
92,260768,2352199,-2495,0
93,260775,2352172,-2588,0
94,260782,2352144,-2678,0
95,260788,2352116,-2769,0
96,260790,2352107,-2799,0
97,260798,2352069,-2922,0
98,260801,2352045,-3000,482
99,260803,2352030,-3049,0
100,260804,2352013,-3110,0
101,260808,2351986,-3217,0
102,260809,2351961,-3310,0
103,260808,2351944,-3370,0
104,260806,2351927,-3433,0
105,260803,2351900,-3533,0
106,260797,2351866,-3657,0
107,260791,2351835,-3778,0
108,260784,2351804,-3902,0
109,260778,2351781,-4000,502
110,260773,2351762,-4084,0
111,260768,2351730,-4220,0
112,260766,2351701,-4343,0
113,260767,2351671,-4466,0
114,260768,2351637,-4597,0
115,260769,2351606,-4718,0
116,260771,2351574,-4839,0
117,260775,2351540,-4967,0
118,260776,2351532,-5000,565
119,260779,2351509,-5084,0
120,260780,2351496,-5136,0
121,260780,2351493,-5148,0
122,260786,2351441,-5365,0
123,260787,2351426,-5431,0
124,260789,2351413,-5489,0
