Name,Northing,Easting,Elevation,Temp
1,255964,2362175,3857,0
2,255964,2362175,3681,0
3,255964,2362175,3485,0
4,255962,2362178,3156,0
5,255961,2362178,3064,0
6,255960,2362179,3000,0
7,255960,2362179,2972,0
8,255958,2362179,2924,0
9,255957,2362178,2865,0
10,255956,2362177,2802,0
11,255955,2362173,2682,0
12,255953,2362170,2589,0
13,255952,2362165,2487,0
14,255950,2362159,2385,0
15,255949,2362155,2291,0
16,255948,2362150,2197,0
17,255947,2362146,2104,0
18,255947,2362141,2008,0
19,255947,2362140,2000,0
20,255946,2362137,1918,0
21,255946,2362133,1833,0
22,255946,2362128,1714,0
23,255947,2362123,1621,0
24,255947,2362115,1466,0
25,255945,2362109,1345,0
26,255942,2362103,1221,0
27,255939,2362096,1096,0
28,255936,2362091,1000,329
29,255936,2362090,970,0
30,255933,2362084,847,0
31,255929,2362077,723,0
32,255927,2362072,631,0
33,255922,2362064,477,0
34,255910,2362053,241,0
35,255900,2362046,73,0
36,255895,2362044,0,0
37,255893,2362042,-48,0
38,255885,2362037,-168,0
39,255878,2362033,-291,0
40,255871,2362029,-415,0
41,255863,2362026,-540,0
42,255854,2362023,-662,0
43,255832,2362016,-976,0
44,255830,2362015,-1000,391
46,255826,2362014,-1063,0
47,255823,2362014,-1094,0
48,255821,2362014,-1125,0
45,255821,2362013,-1132,0
49,255819,2362014,-1157,0
50,255818,2362015,-1171,0
51,255817,2362015,-1186,0
52,255814,2362019,-1248,0
53,255812,2362021,-1280,0
54,255809,2362026,-1341,0
55,255807,2362029,-1373,0
56,255806,2362033,-1403,0
57,255805,2362037,-1434,0
58,255804,2362041,-1465,0
59,255803,2362045,-1497,0
60,255803,2362050,-1527,0
61,255802,2362055,-1559,0
62,255802,2362059,-1591,0
63,255802,2362071,-1661,0
64,255803,2362086,-1753,0
65,255803,2362101,-1839,0
66,255804,2362120,-1932,0
67,255805,2362134,-2000,427
68,255805,2362142,-2025,0
69,255808,2362177,-2150,0
70,255810,2362201,-2235,0
71,255812,2362227,-2329,0
72,255814,2362251,-2421,0
73,255815,2362275,-2513,0
74,255816,2362299,-2604,0
75,255818,2362324,-2697,0
76,255819,2362350,-2790,0
77,255820,2362374,-2883,0
78,255822,2362398,-2976,0
79,255823,2362404,-3000,440
80,255825,2362428,-3097,0
81,255826,2362435,-3122,0
82,255830,2362466,-3238,0
83,255837,2362509,-3400,0
84,255841,2362532,-3483,0
85,255845,2362560,-3585,0
86,255849,2362586,-3676,0
87,255853,2362613,-3767,0
88,255857,2362639,-3857,0
89,255862,2362666,-3953,0
90,255864,2362679,-4000,0
91,255866,2362690,-4039,0
92,255877,2362739,-4222,0
93,255883,2362763,-4311,0
94,255890,2362786,-4404,0
95,255897,2362811,-4499,0
96,255904,2362834,-4589,0
97,255915,2362864,-4697,0
98,255925,2362888,-4787,0
99,255936,2362912,-4877,0
100,255947,2362936,-4970,0
101,255950,2362944,-5000,0
102,255968,2362985,-5156,0
103,255971,2362991,-5181,0
104,255981,2363007,-5251,0
105,255983,2363011,-5273,0
106,255995,2363030,-5368,0
107,256004,2363042,-5437,0
108,256009,2363049,-5481,0
109,256019,2363063,-5563,0
110,256020,2363064,-5569,0
111,256029,2363077,-5638,0
112,256035,2363085,-5686,0
113,256040,2363093,-5727,0
114,256051,2363112,-5806,0
115,256087,2363179,-6079,0
