Name,Northing,Easting,Elevation,Temp
1,259648,2355565,4088,0
2,259648,2355565,4000,0
3,259648,2355565,3838,0
4,259648,2355565,3588,0
5,259648,2355565,3378,0
6,259648,2355565,3338,0
7,259648,2355565,3088,0
8,259648,2355565,3000,0
9,259648,2355565,2838,0
10,259648,2355565,2588,0
11,259648,2355565,2338,0
12,259648,2355565,2110,0
13,259648,2355565,2088,0
14,259648,2355565,2000,0
15,259648,2355565,1870,0
16,259648,2355565,1838,0
17,259648,2355565,1758,0
18,259648,2355565,1588,0
19,259648,2355565,1394,0
20,259648,2355565,1338,0
21,259648,2355565,1328,0
22,259648,2355565,1307,0
23,259648,2355565,1162,0
24,259648,2355565,1088,0
25,259648,2355565,1000,0
26,259648,2355565,1000,0
27,259648,2355565,851,0
28,259648,2355565,838,0
29,259648,2355565,588,0
30,259648,2355565,338,0
31,259648,2355565,188,0
32,259648,2355565,130,0
33,259648,2355565,88,0
34,259648,2355565,45,0
35,259648,2355565,0,0
36,259648,2355565,-162,0
37,259648,2355565,-412,0
38,259648,2355565,-662,0
39,259648,2355565,-912,0
