 API #   opcode   lease     well #  month  year status type  days gross_inj water_inj_rate   gross_fluid    water_prod_rate   steam_prod_rate TDS  wellhead temp press
2790201   COSO    Navy I    52B-7    4     1992  SHTN   WT   0    0.0         0.0          0.0             0.0                  0.0     0.0     N     0.0     35.1
2790201   COSO    Navy I    52B-7    5     1992  PROD   WT   4    0.0         0.0          5605.0             0.0                  0.0     0.0     N     0.0     0.0
2790201   COSO    Navy I    52B-7    6     1992  PROD   WT   28    0.0         0.0          70743.0             88.1                  19.6     6.4     S     187.8     11.3
2790201   COSO    Navy I    52B-7    7     1992  PROD   WT   31    0.0         0.0          85577.0             93.1                  22.3     6.4     S     180.6     9.9
2790201   COSO    Navy I    52B-7    8     1992  PROD   WT   31    0.0         0.0          99636.0             112.6                  25.8     6.4     S     184.4     10.7
2790201   COSO    Navy I    52B-7    9     1992  PROD   WT   30    0.0         0.0          83696.0             102.0                  16.2     6.4     S     183.9     10.4
2790201   COSO    Navy I    52B-7    10     1992  PROD   WT   31    0.0         0.0          81961.0             98.4                  15.0     6.4     S     186.1     11.1
2790201   COSO    Navy I    52B-7    11     1992  PROD   WT   30    0.0         0.0          82104.0             94.0                  18.2     6.4     S     181.1     9.4
2790201   COSO    Navy I    52B-7    12     1992  PROD   WT   31    0.0         0.0          84188.0             93.8                  19.1     6.4     S     175.0     8.5
2790201   COSO    Navy I    52B-7    1     1993  PROD   WT   31    0.0         0.0          80229.0             90.0                  18.4     6.4     S     175.0     8.5
2790201   COSO    Navy I    52B-7    2     1993  PROD   WT   28    0.0         0.0          75226.0             93.1                  18.9     5.6     S     175.0     8.6
2790201   COSO    Navy I    52B-7    3     1993  PROD   WT   31    0.0         0.0          80755.0             90.0                  19.1     5.6     S     172.2     8.4
2790201   COSO    Navy I    52B-7    4     1993  PROD   WT   27    0.0         0.0          71967.0             91.8                  19.7     5.6     S     170.6     8.3
2790201   COSO    Navy I    52B-7    5     1993  PROD   WT   31    0.0         0.0          62295.0             71.1                  14.7     5.9     S     176.1     8.8
2790201   COSO    Navy I    52B-7    6     1993  PROD   WT   30    0.0         0.0          57214.0             66.0                  13.6     5.6     S     176.7     9.0
2790201   COSO    Navy I    52B-7    7     1993  PROD   WT   19    0.0         0.0          30125.0             68.1                  13.8     5.7     S     176.7     9.2
2790201   COSO    Navy I    52B-7    8     1993  PROD   WT   31    0.0         0.0          70779.0             84.7                  17.1     5.9     S     177.8     9.3
2790201   COSO    Navy I    52B-7    9     1993  PROD   WT   21    0.0         0.0          46352.0             82.6                  15.2     5.9     S     174.4     9.4
2790201   COSO    Navy I    52B-7    10     1993  PROD   WT   31    0.0         0.0          66175.0             75.6                  13.2     5.8     S     182.2     10.3
2790201   COSO    Navy I    52B-7    11     1993  PROD   WT   30    0.0         0.0          67128.0             78.8                  14.3     5.8     S     178.9     9.6
2790201   COSO    Navy I    52B-7    12     1993  PROD   WT   31    0.0         0.0          65648.0             74.8                  13.5     5.8     S     179.4     9.7
2790201   COSO    Navy I    52B-7    1     1994  PROD   WT   31    0.0         0.0          66422.0             75.7                  13.5     5.8     S     178.3     9.5
2790201   COSO    Navy I    52B-7    2     1994  PROD   WT   28    0.0         0.0          59039.0             74.6                  13.2     5.8     S     178.9     9.6
2790201   COSO    Navy I    52B-7    3     1994  SHTN   WT   10    0.0         0.0          18167.0             0.0                  0.0     5.5     N     0.0     12.4
2790201   COSO    Navy I    52B-7    4     1994  SHTN   WT   0    0.0         0.0          0.0             0.0                  0.0     0.0     N     0.0     0.0
2790201   COSO    Navy I    52B-7    5     1994  SHTN   WT   3    0.0         0.0          1861.0             0.0                  0.0     5.5     N     0.0     22.7
2790201   COSO    Navy I    52B-7    6     1994  SHTN   WT   0    0.0         0.0          0.0             0.0                  0.0     0.0     N     0.0     22.9
2790201   COSO    Navy I    52B-7    7     1994  SHTN   WT   0    0.0         0.0          0.0             0.0                  0.0     0.0     N     0.0     34.6
2790201   COSO    Navy I    52B-7    8     1994  SHTN   WT   0    0.0         0.0          0.0             0.0                  0.0     0.0     N     0.0     22.0
2790201   COSO    Navy I    52B-7    9     1994  PROD   WT   16    0.0         0.0          40942.0             87.5                  18.4     5.5     S     175.0     8.4
2790201   COSO    Navy I    52B-7    10     1994  PROD   WT   31    0.0         0.0          82387.0             91.5                  19.2     5.5     S     175.0     8.4
2790201   COSO    Navy I    52B-7    11     1994  PROD   WT   30    0.0         0.0          74854.0             86.1                  17.8     5.5     S     177.2     8.6
2790201   COSO    Navy I    52B-7    12     1994  PROD   WT   30    0.0         0.0          60412.0             63.0                  19.6     5.5     S     177.2     8.7
2790201   COSO    Navy I    52B-7    1     1995  PROD   WT   31    0.0         0.0          76273.0             78.0                  24.5     5.5     S     175.6     8.5
2790201   COSO    Navy I    52B-7    2     1995  PROD   WT   28    0.0         0.0          78929.0             100.4                  21.2     5.5     S     175.0     8.3
2790201   COSO    Navy I    52B-7    3     1995  PROD   WT   31    0.0         0.0          76805.0             79.1                  24.2     5.5     S     173.9     8.1
2790201   COSO    Navy I    52B-7    4     1995  PROD   WT   27    0.0         0.0          64818.0             76.6                  23.5     5.5     S     173.9     8.0
2790201   COSO    Navy I    52B-7    5     1995  PROD   WT   31    0.0         0.0          70306.0             73.8                  22.4     5.5     S     175.0     8.3
2790201   COSO    Navy I    52B-7    6     1995  PROD   WT   30    0.0         0.0          66410.0             70.5                  21.3     5.5     S     175.6     8.3
2790201   COSO    Navy I    52B-7    7     1995  PROD   WT   31    0.0         0.0          66620.0             70.0                  19.4     5.5     S     179.4     9.0
2790201   COSO    Navy I    52B-7    8     1995  PROD   WT   31    0.0         0.0          58827.0             62.1                  16.8     5.5     S     181.7     9.6
2790201   COSO    Navy I    52B-7    9     1995  PROD   WT   30    0.0         0.0          59732.0             64.0                  18.8     5.5     S     177.8     8.8
2790201   COSO    Navy I    52B-7    10     1995  PROD   WT   31    0.0         0.0          54603.0             56.5                  16.6     5.5     S     180.6     8.9
2790201   COSO    Navy I    52B-7    11     1995  PROD   WT   30    0.0         0.0          52444.0             56.4                  16.3     5.5     S     180.0     9.2
2790201   COSO    Navy I    52B-7    12     1995  PROD   WT   31    0.0         0.0          51769.0             54.3                  15.9     5.5     S     178.9     8.9
