 API #   opcode   lease     well #  month  year status type  days gross_inj water_inj_rate   gross_fluid    water_prod_rate   steam_prod_rate TDS  wellhead temp press
2790032   COSO    BLM       68-20    8     1987  SHTN   PI   0    0.0         0.0          0.0             0.0                  0.0     0.0     N     0.0     0.0
2790032   COSO    BLM       68-20    9     1987  SHTN   PI   0    0.0         0.0          0.0             0.0                  0.0     0.0     N     0.0     0.0
2790032   COSO    BLM       68-20    10     1987  SHTN   PI   4    0.0         0.0          0.0             0.0                  0.0     0.0     S     95.6     0.9
2790032   COSO    BLM       68-20    11     1987  SHTN   PI   3    0.0         0.0          0.0             0.0                  0.0     0.0     S     95.6     0.9
2790032   COSO    BLM       68-20    12     1987  SHTN   PI   0    0.0         0.0          0.0             0.0                  0.0     0.0     N     0.0     0.0
2790032   COSO    BLM       68-20    1     1988  INJN   PI   23    69038.0         158.7          0.0             0.0                  0.0     0.0     S     46.1     0.0
2790032   COSO    BLM       68-20    2     1988  SHTN   PI   0    0.0         0.0          0.0             0.0                  0.0     0.0     N     0.0     0.0
2790032   COSO    BLM       68-20    3     1988  INJN   PI   2    3261.0         92.1          0.0             0.0                  0.0     0.0     S     46.1     0.0
2790032   COSO    BLM       68-20    4     1988  INJN   PI   7    6255.0         46.5          0.0             0.0                  0.0     0.0     S     46.1     0.0
2790032   COSO    BLM       68-20    5     1988  INJN   PI   6    6273.0         41.5          0.0             0.0                  0.0     0.0     S     46.1     0.0
2790032   COSO    BLM       68-20    6     1988  INJN   PI   8    13649.0         85.1          0.0             0.0                  0.0     0.0     S     46.1     0.0
2790032   COSO    BLM       68-20    7     1988  INJN   PI   15    46748.0         129.8          0.0             0.0                  0.0     0.0     S     46.1     0.0
2790032   COSO    BLM       68-20    8     1988  INJN   PI   31    207858.0         280.6          0.0             0.0                  0.0     0.0     S     46.1     0.0
2790032   COSO    BLM       68-20    9     1988  INJN   PI   30    167224.0         254.7          0.0             0.0                  0.0     0.0     S     46.1     0.0
2790032   COSO    BLM       68-20    10     1988  INJN   PI   15    23659.0         78.9          0.0             0.0                  0.0     0.0     S     48.9     0.1
2790032   COSO    BLM       68-20    11     1988  INJN   PI   5    5824.0         285.8          0.0             0.0                  0.0     0.0     S     48.9     0.3
2790032   COSO    BLM       68-20    12     1988  SHTN   PI   13    39798.0         142.4          0.0             0.0                  0.0     0.0     T     93.9     2.6
2790032   COSO    BLM       68-20    1     1989  INJN   PI   30    170539.0         240.5          0.0             0.0                  0.0     0.0     S     106.7     3.9
2790032   COSO    BLM       68-20    2     1989  INJN   PI   21    135752.0         269.3          0.0             0.0                  0.0     0.0     S     102.8     4.8
