Point,NORTHING,EASTING,Elev_ft,Elev_m
1,256773,2354715,4346,1325
2,256773,2354715,4096,1248
3,256773,2354715,4000,1219
4,256773,2354715,3966,1209
5,256773,2354715,3553,1083
6,256773,2354715,3346,1020
7,256773,2354715,3316,1011
8,256773,2354715,3236,986
9,256773,2354715,3096,944
10,256773,2354715,3016,919
11,256773,2354715,3000,914
12,256773,2354715,2866,874
13,256773,2354715,2846,867
14,256773,2354715,2693,821
15,256773,2354715,2631,802
