Name,Northing,Easting,Elevation,Temp
1,258281,2352210,4157,0
2,258280,2352210,3970,0
3,258280,2352210,3958,0
4,258279,2352209,3723,0
5,258278,2352209,3519,0
6,258277,2352208,3412,0
7,258276,2352206,3310,0
8,258275,2352204,3215,0
9,258273,2352202,3120,0
10,258270,2352198,2991,0
11,258270,2352198,2970,0
12,258269,2352195,2896,0
13,258268,2352191,2802,0
14,258269,2352186,2706,0
15,258274,2352179,2611,0
16,258282,2352170,2515,0
17,258291,2352160,2421,0
18,258301,2352149,2327,0
19,258313,2352139,2233,0
20,258326,2352129,2138,0
21,258330,2352126,2107,0
22,258352,2352115,1970,0
23,258366,2352108,1891,0
24,258385,2352101,1799,0
25,258408,2352090,1693,0
26,258421,2352082,1631,0
27,258442,2352067,1521,0
28,258444,2352066,1512,0
29,258450,2352061,1475,0
30,258484,2352036,1273,0
31,258501,2352026,1169,0
32,258514,2352018,1086,0
33,258525,2352013,1020,0
34,258533,2352010,970,0
35,258537,2352009,946,0
36,258562,2351999,793,0
37,258578,2351993,701,0
38,258590,2351988,640,0
39,258609,2351976,547,0
40,258642,2351954,402,0
41,258670,2351932,280,0
42,258703,2351906,126,0
43,258738,2351882,-30,445
44,258761,2351868,-137,0
45,258804,2351840,-330,0
46,258840,2351816,-476,0
47,258879,2351793,-619,0
48,258892,2351785,-671,0
49,258894,2351783,-679,0
50,258904,2351778,-715,0
51,258954,2351748,-915,0
52,258976,2351736,-1001,435
53,258983,2351732,-1030,0
54,259002,2351723,-1111,0
55,259006,2351721,-1128,0
56,259031,2351707,-1235,0
57,259060,2351687,-1377,0
58,259101,2351660,-1595,0
59,259121,2351647,-1706,0
60,259130,2351640,-1759,0
61,259178,2351606,-2000,420
62,259354,2351478,-3000,435
