-140.31863099, 35.36570976, 717783.273600
-140.31861347, 35.36569610, 717781.444800
-140.31860472, 35.36568928, 717780.530400
-140.31860398, 35.36568660, 717780.225600
-140.31859997, 35.36568452, 717779.920800
-140.31859522, 35.36567977, 717779.311200
-140.31858794, 35.36567830, 717779.006400
-140.31858541, 35.36568158, 717779.311200
-140.31858034, 35.36568815, 717779.920800
-140.31857422, 35.36570336, 717781.444800
-140.31857211, 35.36572065, 717783.273600
-140.31857506, 35.36573136, 717784.492800
-140.31857548, 35.36574537, 717786.016800
-140.31857917, 35.36575876, 717787.540800
-140.31857960, 35.36577276, 717789.064800
-140.31858592, 35.36580820, 717793.027200
-140.31859478, 35.36584035, 717796.684800
-140.31860364, 35.36587251, 717800.342400
-140.31861250, 35.36590466, 717804.000000
-140.31862062, 35.36593413, 717807.352800
-140.31862800, 35.36596092, 717810.400800
-140.31863317, 35.36597968, 717812.534400
-140.31863760, 35.36599576, 717814.363200
-140.31863981, 35.36600379, 717815.277600
-140.31864646, 35.36602791, 717818.020800
-140.31865532, 35.36606006, 717821.678400
-140.31866861, 35.36610829, 717827.164800
-140.31866976, 35.36612497, 717828.993600
-140.31868116, 35.36615384, 717832.346400
-140.31868854, 35.36618063, 717835.394400
-140.31868970, 35.36619731, 717837.223200
-140.31869413, 35.36621339, 717839.052000
-140.31869413, 35.36621339, 717839.052000
-140.31869856, 35.36622947, 717840.880800
-140.31870626, 35.36624494, 717842.709600
-140.31871069, 35.36626101, 717844.538400
-140.31871659, 35.36628245, 717846.976800
-140.31872651, 35.36630596, 717849.720000
-140.31874085, 35.36634554, 717854.292000
-140.31874233, 35.36635090, 717854.901600
-140.31874455, 35.36635894, 717855.816000
-140.31874602, 35.36636430, 717856.425600
-140.31875857, 35.36640985, 717861.607200
-140.31876669, 35.36643932, 717864.960000
-140.31877408, 35.36646612, 717868.008000
-140.31879907, 35.36653189, 717875.628000
-140.31880793, 35.36656404, 717879.285600
-140.31882776, 35.36661106, 717884.772000
-140.31889654, 35.36679827, 717906.412800
