Name,Northing,Easting,Elevation,Temp
1,258026,2353378,4206,0
2,258026,2353378,4106,0
3,258026,2353379,4006,0
4,258026,2353379,4000,0
5,258026,2353379,3906,0
6,258026,2353379,3806,0
7,258025,2353380,3706,0
8,258025,2353380,3606,0
9,258023,2353382,3506,0
10,258018,2353386,3406,0
11,258011,2353393,3307,0
12,258001,2353403,3208,0
13,257989,2353416,3109,0
14,257976,2353431,3011,0
15,257974,2353433,3000,370
16,257961,2353449,2914,0
17,257943,2353469,2818,0
18,257943,2353469,2815,0
19,257925,2353489,2721,0
20,257925,2353489,2649,0
21,257907,2353509,2625,0
22,257906,2353510,2620,0
23,257884,2353534,2503,0
24,257864,2353553,2392,0
25,257841,2353577,2262,0
26,257819,2353602,2146,0
27,257795,2353629,2028,0
28,257789,2353635,2000,441
29,257769,2353656,1910,0
30,257742,2353683,1794,0
31,257715,2353712,1676,0
32,257688,2353740,1559,0
33,257654,2353775,1415,0
34,257649,2353779,1396,0
35,257632,2353795,1326,0
36,257605,2353824,1209,0
37,257578,2353853,1093,0
38,257554,2353875,1000,453
39,257549,2353880,979,0
40,257520,2353909,863,0
41,257492,2353936,747,0
42,257462,2353965,628,0
43,257433,2353990,512,0
44,257405,2354013,397,0
45,257376,2354035,282,0
46,257349,2354057,174,0
47,257316,2354082,46,0
48,257304,2354091,0,423
49,257286,2354104,-68,0
50,257255,2354125,-186,0
51,257224,2354144,-304,0
52,257202,2354158,-389,0
