Name,Northing,Easting,Elevation,Temp
1,258389,2354107,4193,0
2,258390,2354107,4062,0
3,258390,2354106,4000,0
4,258395,2354104,3733,0
5,258396,2354104,3693,0
6,258396,2354103,3663,0
7,258400,2354101,3539,0
8,258405,2354099,3416,0
9,258409,2354096,3286,0
10,258412,2354094,3193,0
11,258414,2354093,3150,0
12,258420,2354089,3001,378
13,258431,2354090,2789,0
14,258434,2354092,2694,0
15,258436,2354098,2586,0
16,258437,2354110,2385,0
17,258434,2354124,2195,0
18,258434,2354125,2184,0
19,258434,2354126,2177,0
20,258432,2354134,2074,0
21,258431,2354136,2035,0
22,258430,2354139,2000,448
23,258429,2354142,1948,0
24,258429,2354144,1921,0
25,258428,2354148,1850,0
26,258426,2354152,1796,0
27,258425,2354153,1780,0
28,258421,2354158,1696,0
29,258415,2354166,1582,0
30,258407,2354176,1430,0
31,258405,2354179,1383,0
32,258405,2354191,1198,0
33,258396,2354194,1000,450
34,258417,2354194,924,0
35,258418,2354194,883,0
36,258419,2354194,847,0































































































































































,0,0,4193
,0,0,4193
,0,0,4193
,0,0,4193
,0,0,4193
,0,0,4193
,0,0,4193
,0,0,4193
,0,0,4193
