Name,Northing,Easting,Elevation,Temp
1,259399,2353153,4180,0
2,259399,2353154,3956,0
3,259399,2353155,3810,0
4,259399,2353156,3571,0
5,259399,2353157,3508,0
6,259400,2353158,3448,0
7,259400,2353160,3418,0
8,259402,2353161,3387,0
9,259403,2353162,3356,0
10,259405,2353164,3324,0
11,259407,2353166,3293,0
12,259409,2353167,3263,0
13,259412,2353169,3232,0
14,259414,2353171,3202,0
15,259416,2353173,3181,0
16,259417,2353174,3171,0
17,259419,2353176,3141,0
18,259422,2353179,3111,0
19,259425,2353183,3079,0
20,259434,2353192,3000,384
21,259435,2353193,2986,0
22,259444,2353201,2925,0
23,259459,2353213,2833,0
24,259486,2353235,2694,0
25,259486,2353235,2690,0
26,259506,2353250,2604,0
27,259542,2353276,2453,0
28,259545,2353278,2440,0
29,259563,2353290,2367,0
30,259589,2353306,2268,0
31,259604,2353315,2211,0
32,259612,2353320,2183,0
33,259637,2353335,2091,0
34,259663,2353350,2001,0
35,259664,2353350,2000,439
36,259690,2353365,1912,0
37,259718,2353380,1824,0
38,259745,2353395,1738,0
39,259746,2353395,1736,0
40,259774,2353409,1649,0
41,259802,2353424,1561,0
42,259829,2353438,1477,0
43,259830,2353439,1473,0
44,259839,2353444,1444,0
45,259845,2353447,1428,0
46,259869,2353459,1357,0
47,259900,2353474,1269,0
48,259940,2353492,1156,0
49,259982,2353511,1040,0
50,259997,2353518,1000,0
51,260024,2353530,925,0
52,260067,2353550,809,0
53,260069,2353550,805,0
54,260110,2353569,693,0
55,260165,2353592,550,0
56,260206,2353609,446,0
57,260244,2353624,346,0
58,260246,2353624,343,0
59,260299,2353645,205,0
60,260345,2353664,88,0
