Name,Northing,Easting,Elevation,Temp
1,259149,2353091,4181,0
2,259148,2353092,4000,0
3,259149,2353095,3728,0
4,259149,2353094,3651,0
5,259150,2353093,3558,0
6,259151,2353091,3464,0
7,259152,2353089,3329,0
8,259153,2353087,3209,0
9,259156,2353085,3146,0
10,259158,2353084,3115,0
11,259160,2353084,3093,0
12,259164,2353082,3053,0
13,259167,2353081,3022,0
14,259169,2353080,3000,0
15,259171,2353080,2990,0
16,259181,2353077,2914,0
17,259195,2353076,2823,0
18,259201,2353075,2788,0
19,259203,2353075,2776,0
20,259208,2353074,2747,0
21,259222,2353071,2671,0
22,259226,2353069,2647,0
23,259239,2353065,2580,0
24,259257,2353060,2488,0
25,259276,2353054,2397,0
26,259280,2353053,2378,0
27,259295,2353049,2306,0
28,259300,2353048,2285,0
29,259315,2353044,2216,0
30,259336,2353040,2126,0
31,259359,2353035,2036,0
32,259368,2353033,2000,0
33,259383,2353030,1946,0
34,259408,2353025,1857,0
35,259424,2353022,1801,0
36,259429,2353021,1786,0
37,259435,2353020,1768,0
38,259467,2353013,1665,0
39,259474,2353012,1642,0
40,259484,2353010,1612,0
41,259503,2353006,1555,0
42,259554,2352998,1401,0
43,259556,2352998,1394,0
44,259558,2352998,1388,0
45,259579,2352994,1325,0
46,259601,2352990,1256,0
47,259621,2352987,1197,0
48,259636,2352984,1151,0
49,259640,2352983,1139,0
50,259658,2352980,1085,0
51,259686,2352976,1000,422
52,259707,2352973,938,0
53,259754,2352966,792,0
54,259801,2352959,651,0
55,259811,2352958,620,0
56,259830,2352956,560,0
57,259848,2352953,501,0
58,259863,2352951,455,0
59,259873,2352949,421,0
60,259887,2352947,379,0
61,259898,2352945,343,0
62,259899,2352945,340,0
63,259907,2352943,314,0
64,259922,2352939,267,0
65,259950,2352929,176,0
66,259972,2352921,101,0
67,259978,2352919,82,0
68,259982,2352917,67,0
69,259987,2352916,51,0
70,260002,2352910,0,440
71,260017,2352905,-50,0
72,260052,2352894,-170,0
73,260056,2352893,-183,0
74,260081,2352885,-272,0
75,260085,2352884,-289,0
76,260097,2352880,-330,0
77,260110,2352875,-379,0
78,260135,2352867,-468,0
79,260159,2352859,-551,0
80,260184,2352851,-639,0
81,260220,2352840,-758,0
82,260247,2352831,-846,0
83,260269,2352824,-914,0
84,260297,2352813,-1000,491
85,260318,2352805,-1063,0
86,260364,2352786,-1201,0
87,260388,2352776,-1272,0
88,260429,2352761,-1388,0
89,260445,2352755,-1434,0
90,260496,2352736,-1578,0
91,260554,2352711,-1737,0
92,260603,2352690,-1871,0
93,260648,2352672,-2000,502
94,260654,2352670,-2016,0
95,260724,2352642,-2221,0
96,260753,2352631,-2308,0
97,260762,2352627,-2336,0
98,260810,2352609,-2484,0
99,260905,2352569,-2792,0
100,260941,2352552,-2906,0
101,260967,2352540,-2992,0
102,260970,2352539,-3000,505
103,260994,2352527,-3081,0
104,261037,2352508,-3232,0
105,261077,2352493,-3378,0
106,261113,2352478,-3529,0
107,261160,2352460,-3735,0
108,261202,2352444,-3952,0
109,261210,2352441,-4000,555
110,261262,2352421,-4272,0
111,261299,2352407,-4464,0
112,261303,2352405,-5000,580
