Name,Northing,Easting,Elevation,Temp
1,256200,2353486,4385,0
2,256201,2353485,4214,0
3,256202,2353485,4188,0
4,256203,2353484,4070,0
5,256204,2353483,4000,0
6,256205,2353482,3927,0
7,256208,2353478,3736,0
8,256210,2353474,3524,0
9,256210,2353472,3422,0
10,256210,2353470,3225,0
11,256211,2353469,3195,0
12,256211,2353468,3134,0
13,256211,2353467,3074,0
14,256211,2353466,3043,0
15,256210,2353465,3011,0
16,256209,2353465,2980,0
17,256208,2353464,2949,0
18,256206,2353463,2918,0
19,256202,2353460,2859,0
20,256199,2353458,2828,0
21,256197,2353455,2796,0
22,256194,2353452,2765,0
23,256190,2353449,2736,0
24,256187,2353446,2705,0
25,256183,2353442,2674,0
26,256179,2353438,2644,0
27,256174,2353434,2614,0
28,256160,2353422,2536,0
29,256141,2353406,2447,0
30,256119,2353387,2359,0
31,256095,2353366,2270,0
32,256086,2353359,2241,0
33,256067,2353343,2184,0
34,256034,2353317,2089,0
35,256002,2353293,2000,0
36,255994,2353287,1978,0
37,255984,2353279,1950,0
38,255975,2353272,1925,0
39,255931,2353238,1807,0
40,255889,2353207,1695,0
41,255846,2353177,1582,0
42,255802,2353147,1470,0
43,255769,2353125,1386,0
44,255765,2353122,1376,0
45,255749,2353111,1335,0
46,255704,2353081,1223,0
47,255659,2353050,1112,0
48,255628,2353029,1039,0
49,255611,2353018,1000,475
50,255599,2353010,974,0
51,255576,2352994,920,0
52,255553,2352977,866,0
53,255539,2352966,831,0
54,255443,2352891,0,467
