  																
		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
		WELL DATA SUMMARY														
		 														
	Well	BLM 24-20RD														
	 	 	 	 												
	Sec Azim	222.00	 													
	Elev	4049.00	KB													
 	Coords:	North	247564.00	East	2356534.00		2356534.00									
 					Course		 									
 	MD	Drift A.	Drift D.	Azim	Length	DH	TVD	SSD	DNS	DEW	N-S	E-W	DSec	Sec	N-LAM	E-LAM
 	_________	_________	_________	_________	_________	_________	_________	_________	_________	_________	_________	_________	_________	_________	____________	_________
 																
	2581	3.00	23.00	203.00	5.99	0.31	2577.37	1471.63	-0.29	-0.12	-81.73	76.27	0.30	9.70	247482.27	2356610.27
	2704	3.25	34.00	214.00	122.82	6.71	2700.18	1348.82	-5.89	-3.20	-87.62	73.07	6.52	16.22	247476.38	2356607.07
	2828	4.50	57.00	237.00	123.72	8.38	2823.90	1225.10	-5.87	-5.98	-93.49	67.10	8.36	24.58	247470.51	2356601.10
	2953	5.25	64.00	244.00	124.55	10.62	2948.45	1100.55	-5.23	-9.25	-98.72	57.85	10.07	34.66	247465.28	2356591.85
	3000	5.63	64.38	244.38	46.79	4.45	2995.24	1053.76	-1.94	-4.01	-100.66	53.84	4.12	38.78	247463.34	2356587.84
	3054	6.06	64.81	244.81	53.72	5.50	3048.96	1000.04	-2.36	-4.96	-103.02	48.88	5.07	43.85	247460.98	2356582.88
	3078	6.25	65.00	245.00	77.58	8.07	3072.82	976.18	-3.45	-7.29	-104.11	46.55	7.44	46.22	247459.89	2356580.55
	3201	5.75	61.00	241.00	122.33	12.86	3195.14	853.86	-5.84	-11.46	-109.95	35.09	12.00	58.23	247454.05	2356569.09
	3325	6.25	58.00	238.00	123.32	12.96	3318.46	730.54	-6.58	-11.17	-116.53	23.92	12.36	70.59	247447.47	2356557.92
	3390	6.55	238.61	238.61	64.59	7.25	3383.06	665.94	-3.81	-6.16	-120.33	17.76	6.95	77.54	247443.67	2356551.76
	3426	7.75	236.00	236.00	35.72	4.48	3418.78	630.22	-2.42	-3.77	-122.76	13.99	4.32	81.87	247441.24	2356547.99
	3457	8.25	233.00	233.00	30.70	4.31	3449.48	599.52	-2.51	-3.51	-125.26	10.48	4.21	86.08	247438.74	2356544.48
	3489	8.75	227.00	227.00	31.65	4.73	3481.13	567.87	-3.04	-3.62	-128.30	6.85	4.68	90.76	247435.70	2356540.85
	3521	8.75	220.00	220.00	31.63	4.87	3512.75	536.25	-3.53	-3.35	-131.83	3.50	4.87	95.63	247432.17	2356537.50
	3552	9.25	215.00	215.00	30.62	4.85	3543.37	505.63	-3.85	-2.95	-135.68	0.55	4.83	100.46	247428.32	2356534.55
	3584	10.00	213.00	213.00	31.55	5.35	3574.92	474.08	-4.44	-2.99	-140.12	-2.44	5.30	105.76	247423.88	2356531.56
	3616	11.00	211.00	211.00	31.46	5.83	3606.39	442.61	-4.95	-3.09	-145.06	-5.53	5.74	111.50	247418.94	2356528.47
	3648	12.50	212.00	212.00	31.33	6.52	3637.71	411.29	-5.56	-3.40	-150.62	-8.94	6.41	117.91	247413.38	2356525.06
	3680	13.75	218.00	218.00	31.16	7.27	3668.88	380.12	-5.95	-4.17	-156.57	-13.11	7.21	125.12	247407.43	2356520.89
-100 BPH	3715	14.26	217.49	217.49	33.96	8.47	3702.84	346.16	-6.70	-5.18	-163.27	-18.29	8.45	133.57	247400.73	2356515.71
	3749	14.75	217.00	217.00	66.88	16.98	3735.76	313.24	-13.47	-10.34	-170.04	-23.45	16.93	142.06	247393.96	2356510.55
	3775	15.00	215.00	215.00	25.13	6.67	3760.88	288.12	-5.40	-3.92	-175.44	-27.37	6.64	148.69	247388.56	2356506.63
	3807	14.75	212.00	212.00	30.93	8.21	3791.81	257.19	-6.85	-4.53	-182.29	-31.90	8.12	156.82	247381.71	2356502.10
	3839	14.25	211.00	211.00	30.98	8.01	3822.79	226.21	-6.83	-4.19	-189.13	-36.09	7.88	164.70	247374.87	2356497.91
	3871	15.00	210.00	210.00	30.96	8.08	3853.76	195.24	-6.96	-4.10	-196.09	-40.19	7.92	172.61	247367.91	2356493.81
LC	3952	17.40	210.00	210.00	77.78	22.60	3931.54	117.46	-19.57	-11.30	-215.66	-51.49	22.11	194.72	247348.34	2356482.51
	4076	21.08	210.00	210.00	194.92	63.49	4048.68	0.32	-54.98	-31.74	-251.07	-71.93	62.10	234.71	247312.93	2356462.07
	4107	22.00	210.00	210.00	223.80	74.88	4077.56	-28.56	-64.85	-37.44	-260.94	-77.63	73.25	245.86	247303.06	2356456.37
	4237	22.50	208.00	208.00	120.32	49.22	4197.88	-148.88	-43.05	-23.86	-303.99	-101.50	47.96	293.82	247260.01	2356432.50
-50 BPH	4267	22.58	208.66	208.66	27.71	11.50	4225.59	-176.59	-10.12	-5.46	-314.11	-106.95	11.17	305.00	247249.89	2356427.05
	4328	22.75	210.00	210.00	84.00	35.01	4281.88	-232.88	-30.62	-16.97	-334.61	-118.47	34.11	327.93	247229.39	2356415.53
	4424	22.75	211.00	211.00	88.53	37.12	4370.41	-321.41	-31.99	-18.84	-366.60	-137.31	36.38	364.31	247197.40	2356396.69
-200 BPH	4480	22.75	211.57	211.57	51.64	21.66	4422.05	-373.05	-18.51	-11.25	-385.10	-148.56	21.28	385.59	247178.90	2356385.44
	4523	22.75	212.00	212.00	91.30	38.28	4461.71	-412.71	-32.64	-20.00	-399.24	-157.31	37.64	401.96	247164.76	2356376.69
	4629	22.25	205.00	205.00	97.93	40.56	4559.64	-510.64	-35.65	-19.36	-434.89	-176.67	39.44	441.40	247129.11	2356357.33
	4693	22.75	205.50	205.50	59.13	24.49	4618.77	-569.77	-22.15	-10.45	-457.04	-187.12	23.45	464.85	247106.96	2356346.88
LC Drill Blind	4718	22.75	206.06	206.06	23.06	9.67	4641.82	-592.82	-8.71	-4.20	-465.75	-191.32	9.28	474.14	247098.25	2356342.68
	4805	22.75	208.00	208.00	103.29	43.31	4722.05	-673.05	-38.68	-19.49	-495.72	-206.61	41.79	506.64	247068.28	2356327.39
	4930	23.00	206.00	206.00	115.17	48.59	4837.22	-788.22	-43.29	-22.06	-539.01	-228.67	46.93	553.57	247024.99	2356305.33
	5059	23.25	207.00	207.00	118.63	50.66	4955.86	-906.86	-45.34	-22.61	-584.35	-251.28	48.82	602.39	246979.65	2356282.72
	5160	23.45	208.58	208.58	92.73	40.03	5048.59	-999.59	-35.41	-18.66	-619.76	-269.94	38.80	641.20	246944.24	2356264.06
	5187	23.50	209.00	209.00	117.49	50.78	5073.35	-1024.35	-44.84	-23.84	-629.19	-275.12	49.28	651.67	246934.81	2356258.88
	5304	23.25	206.00	206.00	107.40	46.42	5180.75	-1131.75	-41.17	-21.43	-670.36	-296.55	44.94	696.61	246893.64	2356237.45
	5464	22.00	204.00	204.00	147.69	61.55	5328.44	-1279.44	-55.78	-26.01	-726.15	-322.57	58.86	755.47	246837.85	2356211.43
	5651	24.50	201.00	201.00	171.81	73.82	5500.25	-1451.25	-68.20	-28.25	-794.35	-350.81	69.58	825.06	246769.65	2356183.19
	5780	25.50	199.00	199.00	116.91	54.52	5617.16	-1568.16	-51.23	-18.65	-845.58	-369.46	50.55	875.60	246718.42	2356164.54
-20 BPH	5815	26.10	198.60	198.60	31.51	15.23	5648.68	-1599.68	-14.42	-4.91	-860.00	-374.37	14.00	889.60	246704.00	2356159.63
	5868	27.00	198.00	198.00	78.92	38.92	5696.09	-1647.09	-36.91	-12.35	-882.49	-381.81	35.69	911.30	246681.51	2356152.19
	5996	27.75	202.00	202.00	113.67	58.86	5809.75	-1760.75	-55.31	-20.13	-937.79	-401.94	54.57	965.87	246626.21	2356132.06
	6253	27.00	201.00	201.00	228.22	118.17	6037.97	-1988.97	-109.95	-43.31	-1047.74	-445.25	110.69	1076.56	246516.26	2356088.75
	6265	27.21	201.31	201.31	10.68	5.47	6048.66	-1999.66	-5.10	-1.97	-1052.84	-447.22	5.11	1081.66	246511.16	2356086.78
210F	6370	29.00	204.00	204.00	103.30	54.93	6141.28	-2092.28	-50.75	-21.02	-1098.49	-466.27	51.78	1128.33	246465.51	2356067.73
	6482	30.20	196.00	196.00	97.39	55.32	6238.67	-2189.67	-51.98	-18.92	-1150.47	-485.19	51.29	1179.62	246413.53	2356048.81
210F	6513	30.00	191.00	191.00	26.82	15.55	6265.49	-2216.49	-15.12	-3.63	-1165.59	-488.82	13.66	1193.28	246398.41	2356045.18
380F	6689	30.75	194.00	194.00	151.84	89.00	6417.33	-2368.33	-86.89	-19.26	-1252.47	-508.08	77.46	1270.74	246311.53	2356025.92
	6720	30.50	196.00	196.00	26.68	15.79	6444.00	-2395.00	-15.25	-4.09	-1267.73	-512.17	14.07	1284.81	246296.27	2356021.83
	6752	30.25	194.00	194.00	27.61	16.18	6471.61	-2422.61	-15.63	-4.19	-1283.36	-516.36	14.42	1299.23	246280.64	2356017.64
424F	6813	30.00	199.00	199.00	52.76	30.62	6524.37	-2475.37	-29.35	-8.70	-1312.71	-525.05	27.63	1326.86	246251.29	2356008.95
382F	6907	30.00	197.00	197.00	81.41	47.00	6605.78	-2556.78	-44.70	-14.52	-1357.41	-539.58	42.94	1369.80	246206.59	2355994.42
444F	7027	30.50	198.00	198.00	103.66	60.45	6709.44	-2660.44	-57.65	-18.18	-1415.07	-557.75	55.01	1424.81	246148.93	2355976.25
464F	7256	31.00	198.00	198.00	196.80	117.09	6906.24	-2857.24	-111.36	-36.18	-1526.42	-593.94	106.96	1531.77	246037.58	2355940.06
377F	7370	32.25	198.00	198.00	97.07	59.78	7003.31	-2954.31	-56.85	-18.47	-1583.27	-612.41	54.61	1586.38	245980.73	2355921.59
	7424	32.45	198.00	198.00	45.62	28.90	7048.93	-2999.93	-27.48	-8.93	-1610.75	-621.34	26.40	1612.78	245953.25	2355912.66
TD	7437	32.50	198.00	198.00	56.59	35.88	7059.90	-3010.90	-34.12	-11.09	-1617.39	-623.49	32.77	1619.16	245946.61	2355910.51
