      WELL DATA SUMMARY                                                                                   
            
Well  BLM 24C-20    
                         
Sec Az  222         
Elev   4049 KB      
CoordsNorth  247569 East              2356487 
                         Course               
  MD  Drift Drift D. AzimLength  DH     TVD     SSD    DNS   DEW   N-S   E-W  DSec   Sec   N-LAM   E-LAM  
 5185 30.00      39  219    93    53     4947   -898   -41   -33  -792  -834    53  1147  246777  2355653 
 5303 30.70      38  218   102    60     5049  -1000   -47   -37  -839  -871    60  1206  246730  2355616 
 5312 30.75      38  218   110    64     5056  -1007   -50   -40  -842  -874    64  1211  246727  2355613 
 5439 31.00      39  219   109    65     5165  -1116   -51   -41  -893  -915    65  1276  246676  2355572 
 5500 31.24      39  219    52    32     5218  -1169   -25   -20  -918  -934    31  1307  246651  2355553 
 5565 31.50      38  218    55    34     5273  -1224   -27   -21  -944  -955    34  1341  246625  2355532 
 5661 31.00      38  218    82    50     5355  -1306   -39   -31  -984  -986    50  1391  246585  2355501 
 5776 30.23      36  216    99    59     5454  -1405   -47   -35 -1030 -1021    58  1449  246539  2355466 
 5811 30.00      36  216    30    18     5484  -1435   -14   -10 -1044 -1032    17  1467  246525  2355455 
 5954 27.94      33  213   125    69     5609  -1560   -57   -39 -1101 -1071    69  1535  246468  2355416 
 6000 27.27      32  212    41    21     5650  -1601   -18   -12 -1119 -1083    21  1556  246450  2355404 
 6019 27.00      32  212    17     9     5667  -1618    -7    -5 -1127 -1087     9  1565  246442  2355400 
 6095 26.16      33  213    68    34     5735  -1686   -29   -18 -1155 -1106    34  1598  246414  2355381 
 6201 25.00      35  215    96    46     5831  -1782   -38   -26 -1193 -1131    45  1644  246376  2355356 
 6442 25.00      35  215   218   102     6049  -2000   -83   -58 -1277 -1190   101  1745  246292  2355297 
 6500 25.00      35  215   271   126     6102  -2053  -104   -72 -1297 -1204   125  1769  246272  2355283 
 6813 25.00      35  215   284   132     6385  -2336  -108   -76 -1405 -1280   131  1900  246164  2355207 
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
                                                                                                          
