-140.34225431, 35.36277875, 717939.026400
-140.34225104, 35.36277935, 717939.026400
-140.34225104, 35.36277935, 717939.026400
-140.34224956, 35.36277399, 717938.416800
-140.34225283, 35.36277339, 717938.416800
-140.34226591, 35.36277097, 717938.416800
-140.34228300, 35.36277062, 717938.721600
-140.34230516, 35.36276370, 717938.416800
-140.34233533, 35.36276093, 717938.721600
-140.34236699, 35.36276352, 717939.636000
-140.34238809, 35.36276525, 717940.245600
-140.34240518, 35.36276490, 717940.550400
-140.34241827, 35.36276248, 717940.550400
-140.34243462, 35.36275945, 717940.550400
-140.34244770, 35.36275703, 717940.550400
-140.34248368, 35.36275037, 717940.550400
-140.34249929, 35.36274467, 717940.245600
-140.34250837, 35.36274017, 717939.940800
-140.34251417, 35.36273628, 717939.636000
-140.34252324, 35.36273179, 717939.331200
-140.34253232, 35.36272729, 717939.026400
-140.34254139, 35.36272279, 717938.721600
-140.34255046, 35.36271830, 717938.416800
-140.34255626, 35.36271441, 717938.112000
-140.34256207, 35.36271052, 717937.807200
-140.34257114, 35.36270602, 717937.502400
-140.34257768, 35.36270481, 717937.502400
-140.34258675, 35.36270032, 717937.197600
-140.34259836, 35.36269254, 717936.588000
-140.34261904, 35.36268026, 717935.673600
-140.34263317, 35.36266920, 717934.759200
-140.34263644, 35.36266859, 717934.759200
-140.34265311, 35.36265424, 717933.540000
-140.34265564, 35.36265096, 717933.235200
-140.34267484, 35.36263332, 717931.711200
-140.34266904, 35.36263721, 717932.016000
-140.34269404, 35.36261569, 717930.187200
-140.34271324, 35.36259806, 717928.663200
-140.34273244, 35.36258042, 717927.139200
-140.34275164, 35.36256279, 717925.615200
-140.34275923, 35.36255294, 717924.700800
-140.34276936, 35.36253980, 717923.481600
-140.34279362, 35.36251559, 717921.348000
-140.34281715, 35.36248871, 717918.909600
-140.34282295, 35.36248482, 717918.604800
-140.34284721, 35.36246062, 717916.471200
-140.34285808, 35.36245016, 717915.556800
-140.34286314, 35.36244359, 717914.947200
-140.34286820, 35.36243702, 717914.337600
-140.34288160, 35.36242328, 717913.118400
-140.34290871, 35.36238447, 717909.460800
-140.34296250, 35.36229285, 717900.621600
-140.34299425, 35.36223346, 717894.830400
-140.34302526, 35.36217140, 717888.734400
-140.34306028, 35.36211142, 717882.943200
-140.34310289, 35.36204158, 717876.237600
-140.34311734, 35.36201919, 717874.104000
-140.34314044, 35.36197831, 717870.141600
-140.34315489, 35.36195592, 717868.008000
-140.34317799, 35.36191504, 717864.045600
-140.34321659, 35.36184312, 717857.035200
-140.34322598, 35.36182731, 717855.511200
-140.34324654, 35.36178971, 717851.853600
-140.34326205, 35.36175868, 717848.805600
-140.34328515, 35.36171779, 717844.843200
-140.34329485, 35.36169065, 717842.100000
-140.34332153, 35.36163784, 717836.918400
-140.34336045, 35.36155461, 717828.688800
-140.34340591, 35.36147016, 717820.459200
-140.34341023, 35.36146091, 717819.544800
-140.34344957, 35.36139167, 717812.839200
-140.34347446, 35.36134483, 717808.267200
-140.34352245, 35.36125710, 717799.732800
-140.34359428, 35.36113116, 717787.540800
-140.34365197, 35.36101629, 717776.263200
-140.34369163, 35.36093573, 717768.338400
-140.34375259, 35.36082025, 717757.060800
-140.34377136, 35.36078862, 717754.012800
-140.34377642, 35.36078205, 717753.403200
-140.34382231, 35.36071160, 717746.697600
-140.34382990, 35.36070175, 717745.783200
-140.34392926, 35.36055100, 717731.457600
-140.34401585, 35.36039136, 717715.912800
-140.34408873, 35.36025678, 717702.806400
-140.34415654, 35.36012877, 717690.309600
-140.34420157, 35.36003032, 717680.556000
-140.34423722, 35.35994769, 717672.326400
