      WELL DATA SUMMARY                                                                                      
            
Well  NAVY II 73-18RD    
                         
Sec Az  260 S 80 W  
Elev   4100 KB      
CoordsNorth  253110 East              2354521 
                         Course               
  MD  Drift Drift D. AzimLength  DH     TVD     SSD    DNS   DEW   N-S   E-W  DSec    Sec     N-LAM E-LAM    
 2227  7.50      77  257    32     4     2225   1875    -1    -4   -29   -59     4       63  253081  2354462 
 2291  9.25      79  259    63     9     2288   1812    -2    -9   -31   -68     9       72  253079  2354453 
 2384 11.00      79  259    92    16     2380   1720    -3   -16   -34   -84    16       88  253076  2354437 
 2477 13.75      83  263    91    20     2470   1630    -3   -20   -37  -104    20      108  253073  2354417 
 2500 14.44      83  263    22     6     2493   1607    -1    -6   -38  -109     6      114  253072  2354412 
 2569 16.50      82  262    89    24     2559   1541    -3   -24   -40  -127    24      132  253070  2354394 
 2662 18.25      80  260    89    28     2648   1452    -4   -27   -45  -155    28      160  253065  2354366 
 2755 20.25      79  259    88    31     2736   1364    -6   -30   -50  -185    31      191  253060  2354336 
 2853 22.75      78  258    91    36     2827   1273    -7   -35   -57  -220    36      227  253053  2354301 
 2960 24.00      77  257    98    42     2925   1175    -9   -41   -67  -262    42      269  253043  2354259 
 3000 24.11      77  257    37    16     2962   1138    -4   -16   -70  -277    16      285  253040  2354244 
 3052 24.25      78  258    84    38     3009   1091    -8   -37   -75  -298    38      307  253035  2354223 
 3146 24.00      79  259    86    38     3095   1005    -8   -38   -82  -336    38      345  253028  2354185 
 3151 24.00      79  259     5     2     3100   1000     0    -2   -83  -338     2      347  253027  2354183 
 3269 24.00      76  256   112    50     3207    893   -11   -49   -93  -385    50      395  253017  2354136 
 3330 23.50      77  257    56    25     3263    837    -6   -24   -99  -409    25      420  253011  2354112 
 3423 23.75      74  254    85    37     3348    752    -9   -36  -108  -445    37      457  253002  2354076 
 3500 23.75      75  255    70    31     3419    681    -8   -30  -117  -475    31      488  252993  2354046 
 3515 23.75      75  255    84    37     3433    667   -10   -36  -118  -480    37      494  252992  2354041 
 3609 24.00      75  255    86    38     3519    581   -10   -37  -128  -517    38      532  252982  2354004 
 3672 24.00      76  256    58    26     3576    524    -6   -25  -134  -542    26      557  252976  2353979 
 3764 24.25      75  255    84    38     3660    440    -9   -36  -144  -578    37      595  252966  2353943 
 3878 24.25      74  254   104    47     3764    336   -13   -45  -156  -623    47      641  252954  2353898 
 3900 24.25      74  254    20     9     3784    316    -2    -9  -159  -632     9      650  252951  2353889 
 3984 24.25      75  255    97    44     3861    239   -12   -42  -168  -665    43      685  252942  2353856 
 4000 24.20      75  255    15     7     3875    225    -2    -6  -170  -672     7      691  252940  2353849 
 4068 24.00      76  256    77    34     3937    163    -9   -33  -177  -699    34      719  252933  2353822 
 4099 24.25      77  257    28    13     3966    134    -3   -12  -180  -711    13      731  252930  2353810 
 4196 24.00      78  258    89    40     4054     46    -9   -39  -188  -750    40      771  252922  2353771 
 4246 23.90      78  258    46    20     4100      0    -4   -20  -192  -770    20      791  252918  2353751 
 4320 23.75      77  257   113    50     4168    -68   -11   -49  -199  -799    50      821  252911  2353722 
 4446 22.00      77  257   116    49     4284   -184   -11   -48  -210  -846    49      870  252900  2353675 
 4477 22.00      78  258    29    12     4312   -212    -3   -11  -213  -858    12      882  252897  2353663 
 4500 22.18      79  259    21     9     4334   -234    -2    -8  -214  -866     9      890  252896  2353655 
 4509 22.25      79  259    30    12     4342   -242    -2   -12  -215  -870    12      894  252895  2353651 
 4541 22.50      79  259    30    12     4372   -272    -2   -12  -217  -882    12      906  252893  2353639 
 4572 22.00      80  260    29    12     4400   -300    -2   -12  -219  -893    12      918  252891  2353628 
 4604 21.75      78  258    30    12     4430   -330    -2   -12  -222  -905    12      930  252888  2353616 
 4635 21.25      78  258    29    11     4459   -359    -2   -11  -224  -916    11      941  252886  2353605 
 4666 21.00      79  259    29    11     4488   -388    -2   -11  -226  -927    11      952  252884  2353594 
 4790 20.00      82  262   116    43     4604   -504    -7   -43  -233  -970    43      995  252877  2353551 
 4820 19.50      83  263    28    10     4632   -532    -1   -10  -235  -980    10     1006  252875  2353541 
 4851 19.50      85  265    29    10     4661   -561    -1   -10  -236  -990    10     1016  252874  2353531 
 4917 20.00      87  267    62    22     4723   -623    -2   -22  -237 -1012    22     1038  252873  2353509 
 4978 19.75      87  267    57    21     4781   -681    -1   -21  -238 -1033    21     1059  252872  2353488 
 5000 19.54      87  267    21     7     4802   -702     0    -7  -239 -1040     7     1066  252871  2353481 
 5135 18.25      85  265   148    51     4929   -829    -4   -51  -242 -1084    51     1110  252868  2353437 
 5228 18.75      85  265    88    30     5018   -918    -3   -29  -245 -1113    29     1139  252865  2353408 
 5315 20.01      84  264    82    29     5100  -1000    -3   -29  -247 -1142    29     1168  252863  2353379 
 5383 21.00      83  263   146    53     5163  -1063    -6   -52  -250 -1166    53     1191  252860  2353355 
 5447 21.50      83  263    60    23     5223  -1123    -3   -23  -253 -1189    23     1215  252857  2353332 
 5500 21.30      83  263    49    19     5272  -1172    -2   -19  -255 -1208    19     1234  252855  2353313 
 5578 21.00      83  263   122    47     5345  -1245    -6   -47  -259 -1236    47     1262  252851  2353285 
 5679 21.00      82  262    94    36     5439  -1339    -5   -36  -263 -1272    36     1298  252847  2353249 
 5737 21.00      82  262    54    21     5493  -1393    -3   -21  -266 -1292    21     1319  252844  2353229 
 5867 21.00      82  262   121    47     5615  -1515    -6   -46  -273 -1339    47     1366  252837  2353182 
 5948 19.29      82  262    76    28     5691  -1591    -4   -28  -277 -1366    28     1393  252833  2353155 
 6000 18.19      82  262    49    17     5740  -1640    -2   -17  -279 -1383    17     1410  252831  2353138 
 6080 16.49      82  262   202    68     5817  -1717   -10   -68  -282 -1406    68     1434  252828  2353115 
 6371 10.34      82  262   283    68     6100  -2000    -9   -67  -292 -1473    67     1501  252818  2353048 
 6387 10.00      82  262   501   139     6116  -2016   -19  -138  -292 -1476   139     1504  252818  2353045 
 6430 10.00      82  262    42     7     6158  -2058    -1    -7  -293 -1484     7     1512  252817  2353037 
 6500 10.00      82  262    69    12     6227  -2127    -2   -12  -295 -1496    12     1524  252815  2353025 
 6779 10.00      82  262   344    61     6502  -2402    -8   -60  -302 -1544    61     1572  252808  2352977 
 6859  9.82      82  262    79    14     6581  -2481    -2   -14  -304 -1557    14     1586  252806  2352964 
 6890  9.75      82  262   109    19     6611  -2511    -3   -19  -304 -1562    19     1591  252806  2352959 
 7000  9.26      82  262   108    18     6720  -2620    -3   -18  -307 -1580    18     1610  252803  2352941 
 7058  9.00      82  262   166    27     6777  -2677    -4   -27  -308 -1589    27     1619  252802  2352932 
 7163  9.00      82  262   104    16     6881  -2781    -2   -16  -310 -1606    16     1635  252800  2352915 
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
                                                                                                             
