ET_FID,X_Label,Y_Label,Name,Area_sqft
8,2364669.0388865,252277.725370103,EDP III,16059.9113664
2364708.90987466,252339.080349193
2364721.62799018,252334.046095132
2364739.38035976,252319.738215169
2364737.52563458,252293.242141164
2364730.10673386,252265.421263458
2364719.24334352,252236.805503533
2364708.90987466,252212.959036928
2364692.74726951,252198.386196226
2364654.32796221,252207.924782867
2364623.06259488,252222.76258431
2364603.19053938,252231.771249472
2364596.0365994,252241.309836114
2364596.30156014,252255.087794596
2364606.10510752,252289.532690803
2364616.43857638,252308.874824827
2364628.89173116,252337.490584752
2364636.04567114,252351.003582495
2364650.08859037,252354.183111375
2364671.55041031,252351.533503975
2364690.62758359,252345.174446214
2364708.90987466,252339.080349193
END
9,2349309.62923562,260445.664609559,88-1,17907.7629992
2349342.32847206,260551.033065367
2349352.61095055,260533.758501499
2349360.42563421,260497.564177203
2349357.13524109,260457.668160651
2349352.61095055,260424.764229473
2349348.49795916,260388.981204318
2349339.86067722,260364.303255935
2349327.93300217,260346.617392927
2349309.42454088,260331.810623897
2349282.27879766,260334.278418735
2349264.59293465,260347.439991206
2349258.8347467,260377.464828406
2349260.8912424,260405.433169907
2349269.93982347,260467.539340004
2349273.23021659,260502.49976688
2349281.86749852,260539.105390315
2349292.97257529,260556.791253323
2349311.89233572,260560.08164644
2349329.57819873,260558.847749021
2349342.32847206,260551.033065367
END
10,2353624.45898607,262134.417744763,66-6,13045.5588515
2353677.57386511,262089.199235246
2353680.25414385,262079.148189974
2353681.92931806,262064.406656909
2353679.24903932,262048.324984474
2353671.87827279,262035.258625621
2353657.47177457,262025.542615192
2353646.08058992,262027.887859088
2353637.70471886,262045.309670893
2353628.32374328,262055.025681322
2353613.24717537,262075.127771865
2353599.84578167,262102.600628941
2353588.11956219,262133.088799599
2353572.3729246,262170.947736788
2353562.32187933,262203.781151343
2353570.36271554,262222.543102516
2353586.44438798,262231.589043261
2353611.907036,262230.583938734
2353628.99381296,262215.172335984
2353642.06017182,262183.679060799
2353677.57386511,262089.199235246
END
11,2352253.07873698,258414.293667387,43-7 I,6964.09261186
2352279.24242445,258461.255764286
2352289.76960912,258451.480521379
2352299.9208229,258436.817657018
2352310.07203669,258417.643142085
2352301.80067731,258405.612073892
2352267.96329801,258380.046053981
2352238.26159841,258361.999451691
2352225.85455934,258366.135131382
2352209.31184057,258387.941442483
2352195.40091797,258409.747753583
2352198.03271414,258415.76328768
2352231.49412255,258444.337074639
2352257.81208423,258461.631735167
2352271.72300683,258465.767414859
2352279.24242445,258461.255764286
END
12,2352349.85976667,258290.686526137,43-7 II,18109.5102791
2352365.71572709,258361.62348081
2352376.24291176,258351.472267021
2352402.18490255,258316.506975084
2352418.72762131,258292.820809579
2352425.11912629,258270.638527597
2352426.62300982,258254.471779712
2352421.73538836,258240.184886232
2352409.32834929,258218.002604251
2352385.64218378,258204.843623414
2352364.58781444,258202.963769009
2352344.28538687,258208.979303106
2352290.14558,258275.15017817
2352272.85091947,258306.355761296
2352271.72300683,258322.522509181
2352279.61839533,258350.344354378
2352292.77737616,258364.255276977
2352314.58368726,258374.782461646
2352337.51791101,258376.662316051
2352353.68465889,258370.646781955
2352365.71572709,258361.62348081
END
13,2352423.29094538,258137.889487763,43-7 III,5865.06445798
2352373.23514471,258155.591437998
2352376.24291176,258162.358913856
2352398.80116462,258172.510127645
2352418.35165043,258182.285370552
2352434.51839832,258186.045079362
2352439.03004889,258182.661341433
2352446.54946651,258171.758185882
2352455.19679677,258155.215467117
2352467.97980673,258132.281243373
2352468.73174849,258114.986582845
2352413.83999986,258084.156970599
2352391.281747,258124.385854871
2352373.23514471,258155.591437998
END
14,2353229.21394629,258089.814534316,54-7,37413.6946159
2353427.33048523,258182.64226053
2353439.48202145,258170.997038316
2353447.5830456,258142.137139784
2353429.86205528,258116.821439318
2353389.35693453,258101.632019038
2353229.36170758,258042.899593956
2353099.74532119,257997.837647126
2353057.72125842,257986.192424911
2353031.39292993,257994.29344906
2353013.67193961,258014.039695424
2353010.63405555,258037.836453863
2353024.81084781,258061.633212301
2353074.93593474,258078.847888618
2353207.08389117,258127.454033514
2353296.70147082,258163.402328176
2353366.57280411,258185.173830577
2353403.53372679,258190.23697067
2353417.71051905,258188.718028642
2353427.33048523,258182.64226053
END
15,2355608.94553087,259722.223033308,31-8 I,18113.8529583
2355751.44961272,259730.103810838
2355756.18843331,259719.949195291
2355758.55784361,259699.639964196
2355744.67986903,259675.945861251
2355628.5787646,259688.469887093
2355532.44840408,259697.270553901
2355468.47432613,259711.825502853
2355456.62727466,259737.889016092
2355473.89012109,259761.583119036
2355500.6306087,259768.691349919
2355542.60301963,259761.244631851
2355602.51525136,259755.828836892
2355686.7985604,259746.6896829
2355751.44961272,259730.103810838
END
16,2356031.48289749,259703.561772664,31-8 II,25168.3079731
2356044.74376736,259756.327492946
2356089.21898702,259744.058466833
2356131.54712711,259729.949086804
2356163.75332065,259713.079175898
2356166.20712588,259693.142008465
2356160.99278978,259659.402186654
2356141.362348,259635.784311387
2356082.164297,259642.839001402
2355994.13403464,259662.776168835
2355944.13775323,259670.137584503
2355897.515454,259680.259531046
2355895.67510009,259698.969795868
2355904.87686967,259743.445015528
2355917.45262144,259757.247669905
2355945.05793019,259767.369616448
2355975.42376982,259768.289793406
2356012.84429947,259761.541829044
2356044.74376736,259756.327492946
END
17,2357670.39125793,259606.398979389,41-8,35370.1966473
2357481.80617511,259686.078012675
2357535.02764821,259675.632676832
2357642.96278526,259652.752417366
2357753.38490703,259627.385173175
2357837.94238767,259613.955455662
2357874.25236464,259603.012722874
2357887.18468521,259593.562180921
2357886.18989132,259572.17411229
2357879.72373104,259540.83810476
2357868.78099825,259519.450036129
2357830.48143349,259523.926608633
2357723.54109034,259552.278234493
2357606.65280828,259580.629860353
2357530.05367876,259601.023135095
2357490.26192317,259613.458058717
2357456.43893092,259621.913806781
2357441.51702257,259634.846127349
2357434.0560684,259654.742005145
2357434.0560684,259672.150898217
2357447.48578591,259684.58582184
2357465.39207593,259687.57020351
2357481.80617511,259686.078012675
END
18,2355992.8022765,253279.880517229,23-17,36468.8120485
2355990.11846211,253503.224364675
2356002.65104408,253425.080030054
2356051.30695054,253147.888805361
2356066.78837533,253053.525835252
2356071.33043951,253008.567374087
2356045.14237185,252995.473340259
2356023.31898214,253003.475249821
2355994.94857551,253103.862842503
2355969.48795418,253217.344469014
2355946.20967182,253329.371202877
2355928.92997368,253417.707923015
2355912.0196946,253490.864286758
2355912.0196946,253524.326817652
2355945.88581987,253534.924424946
2355973.16261592,253527.552317906
2355990.11846211,253503.224364675
END
19,2359272.5144392,250428.245476217,67-17,34841.7064464
2359437.97253718,250409.304495747
2359374.54273242,250400.318606739
2359197.4678608,250373.360939715
2359107.08038901,250362.260723882
2359084.87995734,250369.660867771
2359062.15094397,250400.318606739
2359058.45087203,250439.962234715
2359106.5518073,250448.948123723
2359248.74028631,250466.919901739
2359352.87088246,250481.720189517
2359407.84337992,250489.120333406
2359457.00147861,250491.234660231
2359486.07347246,250472.205718802
2359489.77354441,250444.190888366
2359475.50183834,250417.761803048
2359437.97253718,250409.304495747
END
20,2360531.76622147,251146.110176832,86-17,30200.0337677
2360355.99269624,251037.840504287
2360481.03543973,251148.673845115
2360568.18644278,251225.404619535
2360646.81180422,251290.294225062
2360673.33602254,251304.503627732
2360684.70354467,251299.29351342
2360698.91294735,251291.715165329
2360709.33317597,251279.400349681
2360711.22776299,251260.92812621
2360700.80753437,251244.350489762
2360652.02191853,251201.722281751
2360592.81607407,251151.515725649
2360509.92789183,251082.363299321
2360441.24911226,251025.052041884
2360404.77831207,250995.212296277
2360381.09597429,250982.897480629
2360364.99198459,250990.002181964
2360348.8879949,251011.789932725
2360350.30893517,251028.367569174
2360355.99269624,251037.840504287
END
21,2360690.99591659,253460.651137404,13-16,37585.7597063
2360521.0792062,253606.524493779
2360519.41570321,253620.941519698
2360528.28771916,253635.358545616
2360559.33977498,253650.330072532
2360580.41081286,253636.46754761
2360668.57647136,253547.192887115
2360726.79907603,253486.752278456
2360791.67569267,253420.766659829
2360831.59976444,253383.615093039
2360853.22530332,253343.136520268
2360842.13528338,253315.965971422
2360811.63772856,253289.904424569
2360783.91267871,253286.022917591
2360723.47207005,253350.899534224
2360653.05044345,253436.847188739
2360585.40132183,253517.804334281
2360541.59574308,253572.145431974
2360521.0792062,253606.524493779
END
22,2362156.41114054,257822.386099381,34-9,30682.6681852
2362102.22635506,257992.450639354
2362135.06489105,257948.307033604
2362203.97198295,257822.874592874
2362264.80402502,257722.205638298
2362273.95574816,257697.442152145
2362266.41903499,257678.600369203
2362250.26893532,257660.296922917
2362222.81376589,257653.836883051
2362202.35697298,257657.066902984
2362091.99795861,257845.484732405
2362055.92940269,257912.238477686
2362045.70100624,257944.00034036
2362045.16266958,257966.61047989
2362054.31439272,257980.068896277
2362075.30952229,257992.450639354
2362091.99795861,257995.142322631
2362102.22635506,257992.450639354
END
23,2352499.11109789,246199.911037616,46-19,33638.2161155
2352568.98254642,246406.69641441
2352572.32863629,246387.95831112
2352562.95958464,246331.074783275
2352512.76823655,246050.003233926
2352472.61515807,245977.05847469
2352451.20018288,245966.350987096
2352435.80816946,245963.674115197
2352423.76224592,245980.404564563
2352443.16956718,246103.540671897
2352486.66873553,246336.428527073
2352493.36091528,246394.650490866
2352506.74527477,246418.742337953
2352524.81416009,246422.757645801
2352547.56757123,246419.411555928
2352568.98254642,246406.69641441
END
24,2357665.12668069,245644.454194495,47-20,24241.675222
2357603.75336575,245796.929249549
2357632.76971148,245763.076846196
2357749.27473601,245574.030957344
2357779.61000654,245530.506438747
2357784.00642256,245513.800057872
2357776.97215693,245486.102636947
2357751.47294402,245485.662995345
2357728.17193911,245492.257619375
2357558.47028075,245735.819066873
2357553.19458152,245758.240788575
2357555.39278953,245779.783227072
2357565.06490478,245791.653550325
2357590.56411769,245800.006740763
2357603.75336575,245796.929249549
END
25,2358936.46663009,245224.31752383,68-20,31999.8579393
2358850.71861839,245386.772047111
2358868.66103732,245373.194000356
2358888.54317721,245347.007767328
2359074.27145961,245128.789158764
2359079.12076202,245112.301530561
2359073.30159913,245084.66050681
2359032.56745886,245068.172878607
2358991.8333186,245089.024878981
2358899.69657276,245197.164322781
2358848.77889743,245253.416230766
2358804.16531523,245329.550278643
2358798.34615233,245355.25158143
2358817.25843174,245380.467953975
2358850.71861839,245386.772047111
END
26,2353561.68099224,260141.038183089,68-6,35145.0239569
2353387.21916187,259954.620720375
2353371.46246366,259970.491722146
2353364.73873144,259986.47515087
2353371.50290269,260007.570171156
2353459.12690812,260105.063516152
2353558.90186245,260194.056923962
2353669.16834023,260286.889169338
2353712.04819886,260309.670099589
2353744.64226237,260271.762288085
2353749.505108,260244.014410994
2353583.04004063,260109.696196436
2353501.02302538,260045.642424913
2353438.48473537,259989.246950769
2353387.21916187,259954.620720375
END
27,2354173.43322742,260425.576356053,78-6,27694.0834084
2354352.37943173,260567.33855551
2354356.78965567,260559.719215056
2354359.29707784,260550.895452445
2354358.58877701,260530.815149482
2354261.72223558,260455.223870499
2354188.59628512,260398.229525214
2354047.53581826,260290.7998532
2354002.88538831,260257.184236242
2353981.46846882,260282.892045909
2353971.58634604,260306.382325344
2354163.94957297,260452.233087798
2354235.20943884,260505.071728849
2354269.74793528,260542.103567237
2354298.09117718,260576.106454052
2354323.77903005,260592.366117803
2354341.63408897,260583.143552438
2354352.37943173,260567.33855551
END
28,2353234.91865851,259249.509308449,52-7,33732.5806198
2353288.6016473,259468.402789915
2353281.33491488,259366.519690574
2353265.60160374,259130.55894842
2353260.03499764,259063.503538669
2353241.12939301,259039.626161085
2353211.35304106,259032.031740042
2353178.13169802,259044.096308518
2353171.82408842,259079.481107736
2353192.1221623,259205.825166365
2353219.15371544,259434.04568631
2353228.78028805,259474.882516199
2353239.90642109,259480.931475817
2353263.23347559,259492.386053507
2353284.14720073,259483.452086091
2353288.6016473,259468.402789915
END
29,2354203.25398432,259430.230951761,61-7,37672.5873049
2354373.64059575,259282.798742556
2354375.04881727,259273.290163912
2354375.18750516,259262.178048145
2354359.25887671,259246.896173303
2354339.40275386,259236.328371231
2354320.03281505,259238.468189013
2354210.30171833,259351.412929039
2354087.18319327,259503.883432356
2354045.85650733,259560.525005296
2354039.81697785,259579.502002892
2354044.06241956,259600.988784078
2354058.74127124,259613.079513592
2354077.95256382,259623.639079996
2354096.02299097,259622.276740318
2354124.11977877,259592.461000444
2354285.1934814,259395.214996278
2354373.64059575,259282.798742556
END
30,2353966.05265077,258425.977976836,63-7,40170.2417623
2354174.87775748,258518.927975103
2354176.82201025,258506.810352573
2354171.19493203,258490.734966415
2354022.98097686,258405.549239705
2353938.37859288,258359.790375117
2353880.08963078,258324.845858658
2353831.48235914,258304.371592869
2353780.17888283,258284.415721197
2353765.25732785,258294.715973638
2353754.32154688,258308.929213097
2353752.19184412,258335.945940241
2353763.12894827,258357.606428946
2353850.77279736,258411.129316255
2354027.0109611,258513.772538454
2354101.37970884,258553.333113847
2354112.00589174,258563.951796762
2354132.61646563,258564.760746314
2354151.57186828,258554.510999322
2354169.29967695,258534.863595554
2354174.87775748,258518.927975103
END
31,2354323.73301264,259899.616614477,71-7,28449.0802509
2354525.61059365,259920.33721775
2354529.83009129,259913.601092347
2354526.30308434,259901.676631703
2354494.51825491,259871.295853027
2354387.94772123,259868.834024497
2354280.9530473,259863.538632485
2354190.27078032,259839.777899043
2354147.83507794,259852.826187189
2354125.17549735,259864.423981269
2354127.65685531,259886.518564321
2354184.26462319,259916.077098243
2354288.14265239,259950.185686091
2354371.74918007,259951.794787276
2354467.97882706,259936.023959772
2354525.61059365,259920.33721775
END
32,2354536.60167669,258574.742295845,73-7,17965.4187985
2354563.15986902,258458.056292089
2354557.98178287,258458.698878405
2354549.61380328,258461.776991647
2354531.91941525,258498.686409486
2354469.11242484,258629.096188728
2354462.83448983,258648.820671978
2354460.81569333,258672.488171839
2354464.66405658,258686.327487388
2354475.50621981,258692.120798181
2354494.11985424,258696.5966471
2354512.5654938,258691.522605467
2354552.68597744,258629.786005758
2354610.49206274,258508.861756951
2354616.26641886,258483.473056449
2354606.38288722,258469.911970867
2354582.97976646,258457.950168583
2354563.15986902,258458.056292089
END
33,2353611.66827072,256205.81639276,66-7,33295.8300506
2353565.50787526,256027.575527264
2353540.37246167,256028.499743722
2353511.58935695,256039.894453605
2353497.20648883,256065.077236921
2353501.93021217,256089.260709252
2353615.70645383,256313.985138895
2353647.65350689,256371.292463757
2353667.1005234,256383.287706016
2353700.25852524,256383.700694386
2353723.6691113,256359.867629371
2353718.15655135,256318.354014734
2353663.76180065,256207.569036448
2353608.36181812,256096.771649781
2353565.50787526,256027.575527264
END
34,2354313.19158934,256583.150059937,76-7,21257.2114748
2354135.50228774,256574.953356882
2354130.06746918,256587.870394036
2354131.66319628,256600.875109493
2354146.44792622,256613.503275493
2354174.92177401,256620.891844794
2354234.2284233,256622.713680945
2354322.25861076,256611.909215657
2354398.02592977,256597.705769867
2354506.99932211,256599.066012136
2354538.68403531,256595.674351369
2354540.23189731,256577.298518946
2354528.55020119,256562.544750956
2354501.76648769,256560.587266887
2354369.10534178,256555.685224068
2354245.69875234,256548.735114887
2354195.55882456,256551.896899963
2354158.52698055,256561.173627605
2354135.50228774,256574.953356882
END
35,2354895.94127917,256664.600068207,75-7,14141.0365734
2355079.20174378,256673.451506978
2355075.15772384,256652.176754543
2355064.76711401,256637.093426632
2355030.4788389,256653.065215674
2354919.20053026,256653.121256548
2354848.38212907,256645.000683619
2354810.44755605,256639.220621816
2354775.65911237,256632.515182056
2354742.41359938,256627.758531259
2354727.09271966,256630.943712743
2354717.17216096,256640.94950952
2354716.96129856,256657.829746899
2354726.24307322,256667.593048425
2354778.33525335,256669.208567473
2354815.34163848,256686.553815533
2354838.05774282,256687.320033524
2354937.51074645,256692.90427771
2355019.06331776,256688.617711543
2355060.24645081,256685.273683718
2355079.20174378,256673.451506978
END
36,2355261.31578406,256678.493872165,16-8,13827.2452318
2355354.46956382,256797.990626804
2355360.38365312,256779.860785887
2355226.15413318,256576.188577381
2355208.96835854,256563.370930278
2355181.68232237,256585.084288183
2355181.9007141,256613.092943195
2355209.87246275,256672.955416182
2355276.44105314,256738.901977618
2355300.09151052,256757.751813197
2355326.3923823,256792.038092637
2355345.85248934,256804.884273763
2355354.46956382,256797.990626804
END
37,2355414.12561273,257008.550932075,15-8,14097.2362306
2355375.60786919,256923.142632614
2355378.57196771,256954.908413173
2355388.44648766,257061.254114336
2355401.00474211,257132.226036049
2355408.64589904,257148.415934096
2355431.82314523,257146.866691625
2355446.67565802,257124.060804209
2355436.35886724,257023.227576223
2355446.42043201,256965.414181267
2355445.40427213,256927.235071475
2355422.94042834,256871.773568024
2355410.48393094,256882.193885817
2355392.70695438,256899.904995837
2355375.60786919,256923.142632614
END
38,2354832.74112953,256195.412770472,77-7,21685.3385426
2354751.59602467,256092.918931613
2354759.13070466,256124.98371252
2354810.58002054,256250.844900433
2354841.46713219,256319.168482538
2354864.48671743,256324.340547845
2354899.94542477,256315.458913582
2354923.91378374,256302.437373609
2354910.95871517,256271.192873585
2354842.52108347,256119.365071886
2354815.44543823,256063.522146129
2354788.0757894,256060.071920988
2354760.87819221,256071.721124027
2354752.08422784,256082.712183484
2354751.59602467,256092.918931613
END
39,2354774.95222903,255897.657116711,87-7,17819.0538421
2354725.53169746,255778.897188513
2354726.56415552,255805.886884428
2354729.03985018,255854.391745489
2354738.01484294,255903.399308299
2354748.32232975,255955.374107786
2354758.5612153,255985.429405114
2354776.26321045,256021.057607958
2354797.07250835,256027.218771054
2354829.30554931,256023.406390953
2354841.03478978,256016.387241824
2354830.49052107,255983.377510179
2354810.22877612,255905.98755253
2354794.03295349,255832.020509947
2354772.59652144,255766.418254692
2354756.0110279,255751.036603417
2354730.58779241,255757.884723459
2354725.53169746,255778.897188513
END
40,2354914.54691881,255328.836094529,78-7,23621.8731098
2355009.11619211,255467.611033467
2354989.67901724,255412.360661698
2354952.24100764,255315.753650749
2354906.77136276,255217.559627733
2354873.87179822,255176.512392152
2354852.13070813,255176.736273939
2354829.85710777,255187.360320693
2354818.66773626,255212.989735686
2354915.95435273,255416.890327602
2354940.24017341,255470.714563955
2354960.56917515,255486.826648573
2354995.64806911,255482.309526814
2355009.11619211,255467.611033467
END
41,2355135.26327974,254878.568590072,81-18,21758.0034355
2354957.70402838,254873.739641037
2354955.61273113,254883.415607999
2354958.43139214,254894.365709548
2354974.01744728,254908.507308762
2355004.06820152,254908.276576053
2355216.31771302,254912.749848569
2355290.70962813,254911.861331216
2355297.69580789,254904.67215576
2355304.26533595,254891.413951336
2355304.06107716,254868.368888613
2355292.99879386,254847.007122615
2355235.39762558,254844.467378327
2355036.85456929,254846.83552491
2354977.7076401,254849.734413358
2354964.78865052,254858.668653296
2354957.70402838,254873.739641037
END
42,2356166.67758652,257870.397062305,24-8,14573.8408348
2356050.96398913,257916.656713043
2356087.02002423,257910.359462156
2356166.73779045,257892.376618578
2356303.95707398,257879.333841773
2356305.29179091,257854.884056555
2356304.58687158,257829.143167379
2356261.79538491,257826.075227116
2356108.6264985,257854.104301818
2356055.0509272,257863.978368292
2356025.49867537,257870.779042732
2356022.8943361,257887.198021364
2356022.93549109,257911.243230989
2356031.44194156,257915.990092029
2356050.96398913,257916.656713043
END
43,2357522.94957618,256087.710917365,47-8,30753.6017683
2357603.16158453,256281.06716979
2357603.06086067,256247.797103647
2357561.88998979,256091.811015114
2357509.92318246,255885.146092125
2357485.58948862,255877.802118982
2357466.75422115,255887.801563926
2357450.42850738,255904.870240216
2357443.86290783,255931.018761617
2357461.04313584,256011.20808784
2357531.64792246,256264.811848646
2357544.38058303,256285.445269341
2357559.87239369,256293.317746877
2357586.36472405,256294.291125336
2357603.16158453,256281.06716979
END
44,2358802.1273227,254948.881494824,51-17,45893.6547541
2358796.15526016,254713.362741257
2358786.65624183,254732.473611823
2358746.93572539,254991.232605444
2358718.37265405,255145.431107157
2358735.90123138,255177.704004175
2358772.8350209,255185.293145425
2358811.14173616,255175.805563077
2358822.52009351,255145.322369665
2358868.51210807,254848.18096045
2358880.16711171,254750.03705944
2358864.92544576,254719.929738586
2358829.24706445,254704.521542953
2358796.15526016,254713.362741257
END
45,2355622.86362399,252035.831581841,15-17,33814.8353547
2355532.52864326,252189.121882612
2355620.33813291,252100.859223597
2355747.66929604,251970.708709423
2355778.80516323,251935.864556349
2355774.78515886,251925.601393774
2355770.48466741,251904.611273689
2355751.69200909,251881.397060813
2355731.08667008,251870.415521349
2355719.00652137,251874.34933838
2355635.80349733,251959.094905976
2355542.90739271,252055.974728042
2355483.61678474,252119.573205492
2355468.74130995,252147.98286604
2355470.92969845,252172.010343123
2355486.41686241,252194.161714849
2355509.58747525,252199.047507654
2355532.52864326,252189.121882612
END
46,2357202.18406361,250981.388016664,37-17,33725.8783528
2357249.9339584,250780.834803685
2357242.15464024,250783.280200986
2357230.07550272,250799.02356333
2357214.10911785,250836.335636138
2357170.27814013,250953.409557142
2357121.22672208,251074.868580402
2357097.05779177,251148.318839405
2357097.79502082,251171.85313783
2357106.52725379,251175.777799912
2357128.53613111,251191.949824973
2357147.1694339,251189.005071484
2357160.25734556,251175.181797238
2357181.94476072,251134.76258709
2357240.46098359,251000.070669567
2357292.21542768,250869.108672318
2357307.19690692,250827.969381966
2357305.8633726,250810.785690734
2357298.83246602,250794.801949412
2357277.25189529,250785.62911084
2357266.46160475,250781.042697702
2357249.9339584,250780.834803685
END
47,2353163.93310505,250004.734964106,58-18,35487.7779526
2353140.0019316,250184.377119681
2353145.31491877,250192.93251613
