-117.77653567,36.03527346,1205.5
-117.77653567,36.03527346,1152.4
-117.77653567,36.03527346,1143.0
-117.77653905,36.03527349,1110.7
-117.77654239,36.03527627,1073.5
-117.77654239,36.03527627,1066.8
-117.77654577,36.03527631,1053.1
-117.77654911,36.03527909,1031.7
-117.77655921,36.03528194,990.6
-117.77655921,36.03528194,984.5
-117.77656589,36.03528750,936.7
-117.77656927,36.03528754,914.4
-117.77656923,36.03529029,900.7
-117.77656923,36.03529029,888.8
-117.77657257,36.03529307,841.2
-117.77657257,36.03529307,838.2
-117.77657595,36.03529310,812.6
-117.77657933,36.03529314,793.1
-117.77658276,36.03529043,762.0
-117.77658276,36.03529043,755.3
-117.77658280,36.03528768,748.3
-117.77658280,36.03528768,745.5
-117.77657942,36.03528764,736.1
-117.77657270,36.03528483,726.6
-117.77654235,36.03527902,686.4
-117.77653220,36.03527891,678.8
-117.77650519,36.03527589,651.1
-117.77648152,36.03527564,631.5
-117.77645780,36.03527814,609.6
-117.77644766,36.03527804,601.7
-117.77644427,36.03527800,598.9
-117.77641375,36.03528318,574.5
-117.77637308,36.03528826,545.6
-117.77633237,36.03529608,517.6
-117.77629496,36.03530943,489.2
-117.77626413,36.03533383,460.9
-117.77625035,36.03535017,445.3
-117.77623994,36.03536655,432.2
-117.77621879,36.03542127,393.8
-117.77620804,36.03545962,366.7
-117.77620063,36.03550075,338.6
-117.77618112,36.03545110,304.8
-117.77620653,36.03555576,302.4
-117.77621295,36.03557780,286.8
-117.77621287,36.03558330,283.2
-117.77623243,36.03563020,254.8
-117.77626217,36.03567446,228.0
-117.77629860,36.03572429,199.0
-117.77633849,36.03576866,171.6
-117.77638532,36.03580211,142.0
-117.77651943,36.03587767,69.2
-117.77660320,36.03592799,23.5
-117.77664339,36.03595313,0.0
-117.77675062,36.03601742,-60.7
-117.77676736,36.03602858,-70.1
-117.77678414,36.03603700,-79.6
-117.77680088,36.03604816,-89.6
-117.77681098,36.03605101,-93.9
-117.77681766,36.03605658,-99.1
-117.77682776,36.03605943,-103.6
-117.77683782,36.03606503,-108.5
-117.77684454,36.03606784,-113.1
-117.77685460,36.03607344,-118.3
-117.77686466,36.03607904,-122.8
-117.77687476,36.03608189,-127.7
-117.77688144,36.03608746,-132.3
-117.77689154,36.03609031,-137.5
-117.77689822,36.03609587,-141.7
-117.77690832,36.03609872,-145.7
-117.77691166,36.03610150,-148.7
-117.77691838,36.03610432,-151.8
-117.77692510,36.03610714,-155.4
-117.77693182,36.03610995,-158.2
-117.77693516,36.03611274,-161.2
-117.77694856,36.03612112,-169.2
-117.77695862,36.03612672,-174.0
-117.77697197,36.03613784,-183.8
-117.77698207,36.03614069,-188.4
-117.77698871,36.03614900,-193.2
-117.77699877,36.03615460,-197.8
-117.77701880,36.03617129,-209.4
-117.77704894,36.03619083,-227.1
-117.77710925,36.03622717,-259.1
-117.77719978,36.03627756,-304.8
-117.77724002,36.03629995,-324.9
-117.77731382,36.03633918,-358.4
-117.77738424,36.03637836,-388.0
-117.77743792,36.03640639,-409.0
-117.77752520,36.03644850,-442.9
-117.77761924,36.03649068,-480.1
-117.77768975,36.03652438,-509.3
-117.77771663,36.03653564,-521.5
-117.77789492,36.03659793,-609.6
-117.77791179,36.03660085,-619.4
-117.77795233,36.03660401,-642.8
-117.77799625,36.03660721,-670.6
-117.77804360,36.03660770,-698.9
-117.77809428,36.03661098,-727.3
-117.77812806,36.03661407,-745.5
-117.77818212,36.03661738,-774.2
-117.77822600,36.03662333,-802.2
-117.77827330,36.03662656,-830.6
-117.77834081,36.03663550,-872.0
-117.77839813,36.03664708,-907.4
-117.77841162,36.03664997,-914.4
-117.77846560,36.03665877,-945.2
-117.77853302,36.03667320,-983.6
-117.77862069,36.03669059,-1030.2
-117.77870155,36.03671065,-1077.5
-117.77880609,36.03673096,-1141.2
-117.77882291,36.03673663,-1152.8
-117.77884650,36.03674237,-1167.1
-117.77885327,36.03674244,-1170.7
-117.77892732,36.03676518,-1219.2
-117.77895091,36.03677092,-1234.1
-117.77899804,36.03678514,-1264.3
-117.77926881,36.03677420,-1378.9
-117.77930618,36.03676360,-1392.9
-117.77932313,36.03676103,-1398.1
-117.77941830,36.03673179,-1432.3
